id,name,text,trans
0-chapter_name,,祷師と天象の精霊,祷师与天象的精灵
0-synopsis,,一行を見送ったエウレルは、祷師の先輩であるペトラの前で張っていた緊張を解き、素の姿でエルモートをオムニアの森に案内する。森にはコッレガーレがたわわに実っており、エルモートはその栽培方法を確立したボスコへの想いを語る。その時、エウレルはエルモートの傍に天象の火霊の存在を感知。やはりエルモートは火祷師なのではないかと問う。しかし、エルモートはそれを否定するのであった。,目送一行人离开后，埃乌雷尔在身为祷师前辈的佩特拉面前一直紧绷的紧张感得以缓解，以原本的模样带领艾尔莫特前往奥姆尼亚之森。森林里结满了累累的科雷加雷果，艾尔莫特诉说了自己对于确立了其栽培方法的博斯科的感情。这时，埃乌雷尔在艾尔莫特身旁感应到了天象火灵的存在。果然艾尔莫特就是火祷师吧，他这般问道。然而，艾尔莫特却否定了这一点。
1,,姬塔達を\n笑顔で見送ったエウレルは、\nふと真顔に戻る。,微笑着送走姬塔她们后，\n埃乌雷尔突然恢复了严肃的表情。
2,エウレル/埃乌雷尔,ハァ～～～……,哈～～～……
3,エウレル/埃乌雷尔,んじゃ、\nコッレガーレの木に案内するぜ。,那么，\n我带你去科雷加雷树那边吧。
4,エルモート/艾尔莫特,ハッ……ようやく普段通りだなァ。\nやっぱ無理してたか。,哈……终于恢复平常的样子了啊。\n果然是在勉强自己啊。
5,エウレル/埃乌雷尔,……あ。,……啊。
6,エルモート/艾尔莫特,先輩祷師のペトラがいなくなった途端、\n緊張を解きやがって。,前辈祷师佩特拉一走，\n你就放松下来了。
7,エウレル/埃乌雷尔,バレバレ？,露馅了？
8,エルモート/艾尔莫特,さァな……\nどうであれ、オマエの努力を\n笑うような奴はいねェよ。,谁知道呢……\n不管怎样，没有人会笑话你的努力的。
9,エウレル/埃乌雷尔,……実はオレ、\nペトラさんと文通してんだ。,……其实，我\n和佩特拉一直在通信。
10,エルモート/艾尔莫特,文通……,通信……
11,エウレル/埃乌雷尔,新米の土祷師として、\n精霊との向き合い方とか、歴史とか、\n祷師の心得や品格やらなんやら……,作为新手的土祷师，\n如何面对精灵啊、历史啊，\n祷师的修养、品格什么的……
12,エウレル/埃乌雷尔,そういうの全部、\nペトラさんから教わってんの。,那些全都是\n佩特拉教我的。
13,エウレル/埃乌雷尔,だから、その恩義に報いたくて、\nオレの成長した姿を見せようと\n気ィ張ってたワケ。,所以，为了报答恩情，\n想让她看到我成长的样子，\n才一直硬撑着的。
14,エルモート/艾尔莫特,可愛いとこあンじゃねェか。,这不也有可爱的一面嘛。
15,エウレル/埃乌雷尔,だろぉ？,对吧？
16,エルモート/艾尔莫特,俺の前でボロを出さなきゃ\n完璧だったのになァ。,要是在我面前不出洋相\n就完美了。
17,エウレル/埃乌雷尔,お、おい！\n無理してたこと、ペトラさんには\n内緒にしといてくれよ！？,喂，喂！\n我硬撑的事，要替我保密\n别告诉佩特拉啊！
18,エルモート/艾尔莫特,悪ガキが真っ当になろうと\n四苦八苦してンだ。,坏小子想要走上正道，\n正拼命努力呢。
19,エルモート/艾尔莫特,応援はすれども、\n野暮なこたァしねェよ。,我会支持的，\n不会做煞风景的事。
20,エウレル/埃乌雷尔,ありがとな。,多谢啦。
21,エルモート/艾尔莫特,しっかし、祷師も大変だなァ。,不过，做祷师也不容易啊。
22,エルモート/艾尔莫特,勉強はともかく、\n品格なンてのは、頭ではわかってても\nなかなか身につかねェだろ。,学习姑且不论，\n品格这种东西，就算脑子明白\n也很难真正具备吧。
23,エウレル/埃乌雷尔,ああ、でも頑張るさ。,是啊，不过我会努力的。
24,エウレル/埃乌雷尔,ペトラさんから色んなことを学んで、\n精霊から信頼されるような……\n立派な祷師になってやる。,向佩特拉学习各种东西，\n成为一个被精灵信赖的……\n出色的祷师。
25,エウレル/埃乌雷尔,そんでよ、オレが人間と精霊の\n懸け橋になってみせるぜ。,而且啊，我要成为\n人类与精灵之间的桥梁。
26,エウレル/埃乌雷尔,ま、これも……\nペトラさんの受け売りだけどな。,嘛，这也是……\n现学现卖于佩特拉啦。
27,エルモート/艾尔莫特,受け売りだろうが、\n一歩一歩前に進ンでンだ。\n上等じゃねェか。,就算是现学现卖，\n也是一步一步在前进啊。\n这不是挺好的嘛。
28,,かつて絶望していたエウレルが\n前を向いて歩む姿を見て、\nエルモートは静かに微笑むのであった。,看着曾经陷入绝望的埃乌雷尔\n向前迈进的身影，\n艾尔莫特静静地露出了微笑。
33,エウレル/埃乌雷尔,ほら、もうすぐ見えてくるぜ！,你看，马上就能看到了！
43,エルモート/艾尔莫特,…………！,…………！
46,エルモート/艾尔莫特,五穀豊穣のモンビクス……\nこのオムニアの森も、\nしっかり影響を受けてるわけか……,五谷丰登的蒙比克斯……\n这片奥姆尼亚森林，\n也扎扎实实地受到了影响啊……
47,,太陽の光が燦々と降り注ぐ\nオムニアの森では、見渡す限りの木々に\nコッレガーレがたわわに実っていた。,在阳光灿烂的奥姆尼亚森林里，\n放眼望去，树上挂满了\n沉甸甸的科雷加雷果。
48,エルモート/艾尔莫特,本当に、見事なモンだ……\nこンな光景を見られるとはなァ……,真是，太壮观了……\n没想到能亲眼看到这样的景象……
50,エルモート/艾尔莫特,…………,…………
51,エウレル/埃乌雷尔,あれ？　あれれ？\nもしかして泣いてんのか？,咦？咦咦？\n难道你在哭？
52,エルモート/艾尔莫特,馬ァ鹿……\n日の光が目に沁みただけだ。,笨蛋……\n只是阳光刺眼罢了。
53,エウレル/埃乌雷尔,……あっそ。,……哦。
54,エウレル/埃乌雷尔,好きなだけ持っていきな。\nこのコッレガーレは、アンタ達が\n育ててくれたようなもんだからさ。,想拿多少就拿多少吧。\n这些科雷加雷果，就像\n是你们培育出来的一样嘛。
55,エルモート/艾尔莫特,枯れた土地と向き合い続けたのは、\n他でもないオマエだろうが。,一直面对枯竭土地的人，\n不正是你吗。
56,エルモート/艾尔莫特,俺はボスコに供える分さえ\nもらえりゃいい。\n残りは国の連中にでも配るンだな。,我只要够供给博斯科的份就行。\n剩下的就分给这个国家的人们吧。
57,エウレル/埃乌雷尔,ほんっといい奴なんだよなぁ。\n悪人面ってとこだけがマジ惜しい。,真是个好人啊。\n只可惜长了一张坏人脸。
58,エルモート/艾尔莫特,あァ……？\n燃やされてェのか、コラァ。,啊……？\n想被烧成灰吗，你这家伙。
59,エウレル/埃乌雷尔,悪ィ、悪ィ。,抱歉，抱歉。
60,,コッレガーレを\n愛おしそうにもぎるエルモートを\nエウレルは不思議そうに見つめる。,埃乌雷尔好奇地看着\n艾尔莫特怜爱地\n摘着科雷加雷果。
61,エウレル/埃乌雷尔,コッレガーレに\n特別な想いでもあんのか？,你对科雷加雷果\n有什么特别的感情吗？
62,エウレル/埃乌雷尔,じゃなきゃ、\nアンタみたいな人がそんな顔して\nもぎったりしないだろ。,不然的话，\n像你这样的人不会\n露出那种表情摘果子吧。
65,エルモート/艾尔莫特,言ったろ。\n世話ンなった恩人の……\nボスコの墓に供えンだよ。,我说过了。\n是供给那个关照我的恩人……\n博斯科的墓的。
66,エウレル/埃乌雷尔,…………,…………
67,エルモート/艾尔莫特,……10年ほど前まで、\nコッレガーレは絶滅危惧種だった。,……大约十年前，\n科雷加雷果还是濒危物种。
68,エウレル/埃乌雷尔,えっ……,诶……
69,エルモート/艾尔莫特,それを全空どこでも\n採れるよう栽培方法を確立したのが、\nボスコってオッサンだ。,而确立起栽培方法，\n让它在全空各地都能采收的，\n就是那个叫博斯科的大叔。
70,エルモート/艾尔莫特,だが、ボスコはこの森みてェな光景を\n見る前に死ンじまった。\nだからせめて、出来た実を供えンだよ。,但是，博斯科在看到\n像这片森林的景象之前就死了。\n所以至少，要把结出的果实供上去。
71,エウレル/埃乌雷尔,……そうか。,……这样啊。
72,エルモート/艾尔莫特,なンでオマエが泣いてンだ。,怎么你倒哭了。
73,エウレル/埃乌雷尔,うっせ。\nここらのコッレガーレ、\n好きなだけ持っていけよ。,少啰嗦。\n这里的科雷加雷果，\n想拿多少就拿吧。
74,エルモート/艾尔莫特,気持ちはありがてェが、\nボスコに供える分だけで俺は──,心意我领了，\n但只要够供给博斯科的份，我就——
79,エウレル/埃乌雷尔,ん……？,嗯……？
80,エルモート/艾尔莫特,おい、やめとけ。\nそンなに目を擦ったら、\n目玉が傷ついちまうだろうが。,喂，别擦了。\n那么揉眼睛，\n会伤到眼珠子的。
81,エウレル/埃乌雷尔,いや、それどころじゃねぇ！,不，现在不是说这个的时候！
82,エウレル/埃乌雷尔,は、ははっ……\n土祷師たるもんが情けねぇ。\nいまのいままで気づきもしなかったぜ。,哈，哈哈哈……\n身为土祷师真是惭愧。\n直到刚才都没有察觉到。
83,エウレル/埃乌雷尔,天象の火霊の存在をよ！,天象火灵的存在！
84,エルモート/艾尔莫特,天象の火霊ェ……？,天象火灵……？
88,,刹那、エルモートの首元で\n赤晶石が微かな光を灯した。,刹那间，艾尔莫特颈间的\n赤晶石发出了微弱的光芒。
89,エルモート/艾尔莫特,…………,…………
94,エウレル/埃乌雷尔,ほら、感じるだろ！？\nエルモート……アンタの傍に！,看，你能感觉到吧！？\n艾尔莫特……就在你身边！
95,エルモート/艾尔莫特,……何が、どこにいるって？,……你说什么，在哪里？
96,エウレル/埃乌雷尔,ウソだろ！？,骗人的吧！？
105,エウレル/埃乌雷尔,ほら！　ほらほら！,你看！你看你看！
106,エルモート/艾尔莫特,うるせェ。\n指さされようが、\n見えねェモンは見えねェンだよ。,吵死了。\n你指给我看，\n看不见就是看不见。
107,エウレル/埃乌雷尔,エルモート……アンタやっぱ、\n火祷師なんじゃないのか！？,艾尔莫特……你果然，\n是火祷师对吧！？
108,エルモート/艾尔莫特,……そンなわけあるか。\n俺は何も教えられてねェし、\n何も聞いちゃいねェ。,……怎么可能。\n我既没学过什么，\n也没听说过什么。
109,エウレル/埃乌雷尔,で、でもよ……！\n天象の火霊が\nむちゃくちゃアピールしてるぞ！？,但，但是……！\n天象火灵正在\n疯狂地吸引你的注意力啊！？
110,エルモート/艾尔莫特,……悪ィな。\n俺にはわかンねェンだ。,……抱歉。\n我不明白这些。
111,,エルモートは微かに光る赤晶石を\n指先で弾くと、何食わぬ顔で\nコッレガーレをもぎり始める。,艾尔莫特用指尖弹了弹\n微微发光的赤晶石，\n然后若无其事地开始摘科雷加雷果。
112,,エルモートの背中を見つめていた\nエウレルは、改めて疑問を口にする。,注视着艾尔莫特背影的\n埃乌雷尔，再次说出了疑问。
113,エウレル/埃乌雷尔,なぁ、アンタ……\n本当に天象の火霊が見えないのか？,喂，你……\n真的看不见天象火灵吗？
114,エルモート/艾尔莫特,これでも正直者でなァ……\n火祷師でもなンでもねェ俺には\n本当に見えねェのサ。,别看我这样，我可是老实人……\n既不是火祷师什么的，\n我真的是看不见。
115,エウレル/埃乌雷尔,……ハナっからその気がないから、\n見えねぇだけじゃねぇのか？,……是不是因为你\n压根就没有那个心思，\n所以才看不见的？
116,エウレル/埃乌雷尔,ほら、もしかしたらよ！\nアンタが本気で天象の火霊と\n向き合おうと思えば……,你看，说不定啊！\n如果你认真想要\n面对天象火灵的话……
117,エルモート/艾尔莫特,わかったわかった。\nその話はもう終わりだ。,知道了知道了。\n这个话题到此为止。
118,エルモート/艾尔莫特,（火祷師だとかそンなこたァ、\nどうでもいい……）,（火祷师什么的，\n怎么都无所谓……）
119,エルモート/艾尔莫特,（この赤晶石について……\n俺は本当に、ボスコからなンにも\n聞いちゃいねェンだ）,（关于这颗赤晶石……\n我真的，\n什么都没听博斯科提起过）
120,,エルモートはコッレガーレを見つめ、\n亡き恩人ボスコを\n思い浮かべるのであった。,艾尔莫特凝视着科雷加雷果，\n想起了\n已故的恩人博斯科。
info,,,scene_ult_chr700_ep1_q2_s10
译者,,,deepseek-v4-pro
