id,trans
filename,scene_chr017_q1_s10
translator,Gemini
info,scene_chr017_q1_s10
14,想那些事以后再说！\n总之，先把它们打倒再说！
13,哇！\n乌泱乌泱地过来了！？\n这可是在城里啊，怎么回事！？
12,就是那个！\n姬塔小姐！\n在那儿……有魔物！
11,……诶？逃走？\n你这话是什么意思……
10,总之，我劝你们一句！\n旅行者也一样，赶紧从这里\n逃走比较好，这对你们有好处！
9,所以说，这是为什么啊！？\n明明人家那么期待来着……
8,诶……怎、怎么会……
7,所以说……\n公演中止了……
6,在听到这件事后，应盖伊努的请求，\n一行人正朝着公演会场而去。\n……然而。
5,据说在那座城市里，\n将举办某个著名\n舞蹈团的公演――
4,一行人所抵达的，\n是座以艺术之都而闻名，\n繁华的都市。
3,真是的……\n到开演还有几个小时\n你以为呢……
2,这个，阿泽利亚舞蹈团的舞台！\n来吧，我们快走吧！\n必须得坐到最好的位置去看！
1,是啊！\n我，哪怕只有一次也好\n想亲眼看看……！
0,哇哇哇～……！\n好期待啊！盖伊努小姐！
0-synopsis,在盖伊努的强烈希望下，一行人造访了艺术之都。然而，他们所期待的阿泽利亚舞蹈团的公演却因魔物的袭击而中止了。盖伊努想都没想就拔出剑，冲向了魔物。
0-chapter_name,为谁而舞的剑
