id,trans
filename,scene_evt180831_cp4_q4_s10
translator,Gemini
info,scene_evt180831_cp4_q4_s10
39,翼\n怀着不安的心情，\n跟在米兰达身后。\n
38,作战会议……？
37,那也是原因之一～☆\n但首先，要开个作战会议～☆
36,玛纳利亚教连的那些家伙\n终于要大集合了吗？\n让我等了这么久……
35,喂喂，米兰达小姐……\n不要在走廊上跑啊。
34,翼君☆\n跟我来一下～☆
32,这时，米兰达\n气喘吁吁地，\n慌慌张张地跑了过来。
31,（但是，已经太迟了……\n对不起，奶奶……）
30,（我带着梦想，\n进入了这所学院。\n结果我却……）
29,（之前，\n我完全没有放在心上……）
26,奶奶……！
25,让他把你培养成\n一名优秀的魔法使……
24,其实啊，那位老师前阵子\n来拜访过我。呵呵……\n我已经拜托他很多关于你的事情了。
23,「诶？」
22,是吗？\n奶奶我很喜欢\n那样为学生着想的老师呢。
21,不……\n嗯……还不清楚。
20,但是，是个好老师吧？
19,那个嚣张的老师嘛……\n怎么说呢，感觉很懒散\n不知道有没有干劲……
18,哎呀哎呀。\n呵呵呵……
17,……那家伙不是人，是蜥蜴啊。
16,是啊。\n能坚持不懈的人都很了不起。\n你也得向人家学习啊。
15,即使如此也没有放弃\n一次又一次地练习……\n那只蜥蜴也是条汉子啊……
14,当然是学习魔法啦？\n但是啊，那家伙超级认真地\n听课，却完全不行……
13,蜥蜴？\n蜥蜴在学院里做什么？
12,也不是什么好事啦，\n学院里来了个嚣张的老师和一只奇怪的蜥蜴……
11,你最近看起来很开心……\n是有什么好事吗？
10,嘿嘿……
9,哈啊……\n真是舒服啊。\n你手艺越来越好了。
8,祖母让翼揉着肩膀，\n露出了幸福的微笑。
5,沮丧的翼脑海中\n突然浮现出祖母的笑容。
4,（话说回来……\n我以后该做些什么呢？\n完全无法想象啊……）
3,（……退学吗……\n真到了这个时候\n反而没什么实感啊……）
2,在玛纳利亚教连的人们\n到齐之前，\n翼独自一人伫立在走廊上。
0-synopsis,被目击殴打肖的翼，将要接受玛纳利亚教连的质询。在玛纳利亚教连的人们到齐之前，做好退学觉悟的翼，回想起将他抚养长大的祖母与自己之间的对话。虽然回想起自己「成为一名优秀的魔法使」的梦想，但几乎要放弃，认为已经为时已晚的翼身边，教师米兰达却说着「要开作战会议」匆匆赶来。
0-chapter_name,第四话 加害者与被害者
