id,trans
filename,scene_evt150331_cp4_q4_s20
translator,gpt-4o-2024-08-06
info,scene_evt150331_cp4_q4_s20
51,哼！这种程度的家伙让我们轻松解决掉吧！
50,确实……在重要场合机械兵会出现。
49,不过……这次总算是中了。
48,哇！机械兵竟然到这种地方！
47,────！！
46,确实，从未见过这样的情况。
45,真是意料之外呢。没想到怪盗会把赃物还回来……
44,这是……怎么回事？
43,哦？枪在啊。
42,说着打开了枪的箱子……
41,不，不……我的枪平时放在这个箱子里……
40,顺便问一下，巴斯阁下平时一直随身携带那把枪吗？
39,显眼的地方没有找到像是怪盗信息的东西。
38,于是，踏入巴斯客房的一行人睁大双眼寻找怪盗留下的信息。
32,是的，就像这次的「混蛋」一样。
31,他每次偷东西时，总会留下某种痕迹。就像在嘲弄人的证据一样。
30,所以……很抱歉，我想看看巴斯阁下的房间。
29,是呢。我们再调查一遍可能会发现新线索。
28,不如去有钱老爷的房间看看不是更好吗？
27,嗯……与其在这里问东问西……
26,哪怕是很小的事情也好。有发现什么吗？
25,可是，我离开房间时什么都没有。
24,巴斯先生的房间里可能留有什么东西。
23,应该是向巴斯阁下留下了某种信息……
22,嗯……不过，总觉得他不可能只是偷枪而已。
21,那就不能叫预告信了吧……
20,那么，是事后才留下预告信的……？
19,那是很重要的信息呢。我们忽略了。
18,原来如此……
17,……不，不……没看到……
16,枪被偷的时候，有那张预告信吗？
15,也就是说……
14,关于巴斯阁下的枪，也许留下了什么证据？
13,他这样大摇大摆地留下证据。
12,怎么了？老师。
11,嗯……仔细想想的话……
10,原来如此……这是怪盗的香水吗……
9,不，这是普通给对手发送预告信时的味道。
8,是那个吗？刚才助手小姐说的给侦探用的味道？
7,这是怪盗留下的东西无疑吧……不过这个味道是……
6,这是……香水吗。
5,嗯……有种好闻的味道……
4,这是什么？是药水还是什么？好像掉了好几瓶。
3,那个，好像有机械兵留下了什么。
2,嗯……
1,总觉得，好像是为了别的目的来的……不过只是直觉。
0,那家伙……居然趁人不备偷袭……
0-synopsis,打倒机械兵的一行注意到怪盗留下一如既往附在预告信上的香水。巴洛瓦看到这些，推测怪盗可能在被盗的巴斯的枪上留下了某种信息。一行来到巴斯的房间，注意到被盗的枪已经被归还。巴洛瓦和萨雅皱眉称「这是怪盗第一次归还赃物」。此时，怪盗派出的刺客袭来。
0-chapter_name,第4话 注意恶作剧
