id,trans
filename,scene_evt191028_cp6_q2_s10
translator,gemini-3.1-pro-preview
info,scene_evt191028_cp6_q2_s10
61,蔻一边抵挡着容的猛攻，\n一边开始讲述\n自己所体验到的关于容的记忆。
60,我知道。\n关于你的……凄惨的过去。\n因为我已经体验过了。
59,啊！？
58,我知道的。
57,明明对我的事一无所知！\n少在那里装作什么都懂！
56,我不是空洞的！？\n想起来！？\n你这话根本莫名其妙！
55,你只是忘记了而已！\n想起来吧，容！！
54,不对，容……\n你不是空空如也的！
53,啊！？
52,咕……不对……
48,你怎么可能懂啊啊啊啊！
47,怎么可能懂我这个没人爱！\n只被当作物品对待的、\n空空如也的我的心情！！
46,尤埃尔和苏丝雅！！\n还有那边的那些骑空士！\n被他们爱着、满足着的你！
45,容……\n你的心情我能痛切地体会到。
44,蔻立刻拔出刀，\n挡下了容的攻击，\n然后用一种温和而规劝的口吻说道。
42,容让火焰覆盖利爪，\n向蔻挥拳打去。
40,身体像要爆炸一样的疼痛，\n都已经无所谓了……！\n我现在满脑子都是对你的杀意！
39,托你的福，\n我现在头脑清醒得很！
38,是嘛……\n那谢谢你啊……
37,啊……？\n认真的……？
36,我是认真的。
35,然而只有蔻毫不退缩，\n用认真的眼神\n一直注视着容。
34,容掀起了业火，\n释放出令大气都为之震颤的气势，\n让众人感到不寒而栗。
33,……！
32,真是狗屎一样的玩笑！\n你脑子出毛病了吧！
31,把我推入地狱、\n自己却笑嘻嘻地幸福生活的你，\n居然说要救我！？
30,<span class='scene-font-4'>别开玩笑了！</span>\n少在那说些莫名其妙的话！
29,咔哈哈哈哈！\n是嘛，来救我……！\n咔哈！哈哈哈哈！
28,咔哈……
27,救……意思是……\n要救我吗……？\n你……救我……？
26,来说救我的……？
25,哈……？救……？
24,容一时无法理解，\n停下了动作，凝视着蔻。
23,蔻慢慢地，\n向痛苦挣扎的容伸出了手。
22,啊……？
21,不是的，容。\n我是来救你的。
20,等着，我马上……\n就来、杀了、你……
19,你这家伙……胆子挺大、啊……\n是回来、送死的、吗……
18,（什么？\n为什么、蔻会在这里……）
17,容！
14,咕、叽、叽叽叽……\n啊呜……
13,哼哼哼……\n来吧，更加憎恨蔻吧！\n让杀意燃烧得更猛烈些吧！
12,（哼哼哼……\n自我因为憎恨开始崩溃了呢……\n再差一点就能完全夺取了……）
11,叽叽叽、咕……\n好恨、好恨……！蔻……！\n我要、杀了你……杀了你……！
10,但是蔻却那么满足。\n哪怕她把你推入了地狱！
9,为什么、偏偏是那家伙……\n明明应该、和我一样的……
8,咕、咕……呜呜……
7,来吧，容！\n去更加怨恨蔻吧！\n燃烧你憎恨的火焰吧！
6,只有将蔻吸收，\n我才能完全复苏……！
5,你还没有回收\n我交给玖之王家的力量。\n这样可称不上完美。
4,不用担心，\n蔻就由我来咬死吧。
3,没用的容器意外地挺能撑嘛。\n快点解脱，把肉体交给我吧。
2,你这家伙……\n竟敢、算计、我……
1,咕、哇……\n呜呜呜……\n臭……老太婆……
0-synopsis,容因对蔻的憎恨而几乎失去了自我。就在九尾暗自窃喜即将彻底夺取躯体时，蔻出现了。蔻向容伸出手说自己是来救她的，这让容更加愤怒。蔻一边抵挡着容的猛攻，一边开始讲述自己所体验到的容的记忆。
0-chapter_name,第6话 空洞的容
