id,trans
filename,scene_evt191028_cp1_q4_s10
translator,gemini-3.1-pro-preview
info,scene_evt191028_cp1_q4_s10
52,苏丝雅点点头，\n小心翼翼地背起受了重伤的蔻，赶往骑空艇。
51,苏丝雅！\n把他搬到姬塔的骑空艇上！\n我去找医生！
50,绝对不能死啊！\n我们会想办法的！
49,你说什么……！？\n振、振作点，蔻！
48,尤、尤艾尔！\n糟了，蔻……\n他浑身都是伤……！
47,蔻！？咿……！
45,唔，啊……呜……
44,啊！真是的！\n到底是怎么回事！？
43,消、消失了……？
42,啊！等等！
39,下次一定杀了你！必杀你！\n做好觉悟吧！！蔻！！
38,哇！！
37,趁着这个破绽，\n少女卷起了一阵爆炎。
36,听到遍体鳞伤的蔻所说的话，\n尤艾尔和苏丝雅歪了歪头，\n目光一瞬间从少女身上移开了。
35,“什么东西”……？
34,又来了……\n又在和“什么东西”说话……
33,嗯～？\n难道说，这……\n不是在对我们说？
32,<span class='scene-font-4'>你烦死了！</span>\n给我闭嘴……我知道的！\n可恶……可恶啊……！
31,哈！老太婆！？\n嘴巴真不干净的小孩！\n不管怎么看都是姐姐吧！？
30,别那么叫我！\n<span class='scene-font-4'>我是</span><span class='scene-font-4 scene-font-spword'>“容”</span><span class='scene-font-4'>！</span>\n宰了你哦！老太婆！
29,<span class='scene-font-4'>啊！？</span>\n吵死了！
28,我从……你那里……？
27,<span class='scene-font-4'>他是个极恶之人啊……！</span>\n夺走了我的一切！\n让我变得一无所有的家伙啊！
26,咬牙……为什么、啊……为什么……\n要保护那种家伙啊……\n为什么要爱那种家伙啊……
25,好了……你为什么\n要对蔻做这种事，\n快老实交代！
24,（如果是那个的话，\n明明应该能封印舞蹈的……）
23,（为什么这次\n她不跳空之舞了？）
22,（真奇怪……）
20,竟然联手……\n混蛋……
19,哈啊，哈啊……！！\n可恶，可恶啊……
3,少女虽然避开了致命伤，\n但在尤艾尔和苏丝雅的攻击下，\n显然已经开始疲惫不堪。
2,尤艾尔和苏丝雅通过巧妙的配合，\n将扑过来的少女戏弄于股掌之间，\n并寻找破绽进行反击。
0-synopsis,袭击者被尤艾尔和苏丝雅击败。在一旁看着的蔻心中生疑，为什么她不跳空之舞了呢。尤艾尔质问她为什么要这么做，但袭击者无视了她，并开始和不在场的某人对话，随后离开了现场。与此同时，蔻因为战斗中受的伤而晕了过去，尤艾尔和苏丝雅将蔻搬到了姬塔的骑空艇上。
0-chapter_name,第1话 空虚的蓝炎
