id,trans
filename,scene_evt150831_cp3_q1_s20
translator,gpt-4o-2024-08-06
info,scene_evt150831_cp3_q1_s20
30,如果斑比出了什么事，\n绝对不会饶恕你们……！！
28,喂，人类……\n快点把武器准备好。
27,姬塔因斑特的话\n察觉到一行周围\n有魔物存在。
23,比起这个……\n更要警惕四周……
22,哼，没有要和你们搞好关系的打算。\n我只是在\n监视你们罢了。
21,斑特先生也，\n一起去吧？
20,……
19,哇——！\n快，快去摘吧！
18,哇～～！！\n看起来超好吃的，\n好多啊！！
17,那边有好多\n看起来很好吃的水果哦！
16,呃，那个……看，那个！\n请看那个！
15,嗯嗯～……！
14,一点也不。\n轻易破坏规矩，不遵守旧习，\n是斑比奇怪罢了。
13,哈～……\n真是喜欢规矩和旧习呢？\n不会觉得厌烦吗？
12,即便是同族的吸血鬼，\n也绝不会向上位存在之外的对象低头。\n有这样的旧习。
11,对于吸血鬼而言，\n懂得礼节？\n低头是很特别的哦——
10,嗯——斑比酱\n不太明白……
9,不要把我们的举止\n和你们人类认为的低俗行为\n相提并论……
8,行，行礼？\n斑特为什么\n那么拼命地阻止呢！？
7,嗯，我想那是在\n想要行礼吧。
6,……
5,对对，然后斑特\n变了脸色去阻止他……
4,确，确实，\n说完感谢后这样，\n把手放在胸口上对吧？
3,对，对了，那家伙，\n在洞窟里见到我们的时候\n似乎想对我们做些什么吧？
2,看起来忍受不了这种气氛，\n拉卡姆开口了。
1,此时，\n斑特和斑比一句话也不说，\n被沉闷的气氛笼罩着。
0,他们一行继续深入森林，\n继续收获水果和蔬菜。
0-synopsis,在寻找蔬菜和水果的过程中，贝斯所在的洞窟里，费尔德拉克向姬塔等人展示的举止成为了话题。据斑特所说，那对吸血鬼来说是一种特别的行为。吸血鬼们有个旧习，只有在面对被他们认可的上位存在时才会低头。因为触及到这一点，斑比和斑特又开始吵架。在此过程中，斑特的气氛突然发生了变化。
0-chapter_name,第3话 光芒照耀，影子蠢动
