id,trans
filename,scene_evt220628_cp5_q4_s10
translator,gemini-3.1-pro-preview
info,scene_evt220628_cp5_q4_s10
148,就这样，露营第一天的夜晚，\n这次终于在维持着和平的状态下\n渐渐深沉了。
143,然后她们自己\n也重新钻回睡袋。
142,阿妮拉她们齐心协力\n把晕倒的碧卡拉就这样\n直接塞进了睡袋里。
141,嗯。\n那么……
140,嗯……\n反正接下来也只有睡觉了，\n叫醒她是不是不太好……？
139,…………
138,碧卡拉晕倒了，\n该怎么办呢……？
137,毕竟做了各种各样的东西，\n可能也是累了吧。
136,呼……呼……
135,不过只有玛琪，\n即使这么吵闹也睡得很香哦。
134,呜呜……给你们添麻烦了嗷……
133,呜呜……对不起喵……\n我是个这么没用的大人……真的……\n对不起喵……呜呜……
132,准确地说是被吵醒了……
131,大家也都醒着呢。
130,大家正在照顾她们……\n虽然刚才吓了我们一跳……
129,拉姆蕾塔小姐和姥姥大人\n喝醉了，弄得一团糟呢～
128,胃里已经空了嗷……\n但是恶心感还是止不住嗷……
127,呜呜……\n好难受喵……
125,大家在做什么……？
124,<span class='scene-font-4'>碧卡拉酱！？</span>\n黄酱和白酱也是……\n你们去哪里了？
123,与帐篷里的\n六眼怪物撞了个正着，\n碧卡拉又晕了过去。
121,啊……
120,咿咿咿咿咿……！？
119,呕呜呜呜呜……！！
118,当碧卡拉率先走进帐篷时……
112,（毕、毕竟我是年长者嘛……\n这边的我\n也要展现出稳重的一面才行……）
111,（明明是阴之国度的我，\n没有让她们失望真是太好了……\n好开心……）
110,哎？\n诶嘿，诶嘿嘿嘿……
109,嗯。如果是小碧卡的话，\n半夜可能也会大闹一场，\n但碧卡拉酱真的很稳重呢。
108,嗯。\n碧卡拉酱真是个大人呢。
107,今、今晚就休息吧……？\n等明天，\n再聊各种各样的事情吧……
106,啊，真的耶。
104,抬头一看，\n熟悉的桌椅\n正摆在帐篷前面。
103,啊、那、那个……！\n明、明天再说吧……\n已经到帐篷了……
102,我已经兴趣满满了。
101,再多告诉我一点嘛！\n关于碧卡拉酱的事！
100,是、是这样吗……？
99,简直就像变身魔法少女一样……\n好帅气……！
98,碧卡拉酱戴上耳朵\n就会变成小碧卡，发色改变\n连身体能力也会提升对吧！？
97,哎……？
96,好厉害～！
95,好……
94,（不过也没办法呢……\n毕竟这简直就像诈骗一样……\n呜……好郁闷……）
