id,trans
filename,scene_evt151130_cp2_q3_s20
translator,Gemini
info,scene_evt151130_cp2_q3_s20
13,我现在就来打开一条出路。\n没时间磨蹭了！
12,……那么你就\n带我们到那里去吧。
11,如果被抓了的话，\n应该是在地下牢！
10,听伊莎贝拉的口气，\n兰斯洛特似乎被关押在什么地方……\n你有什么线索吗？
9,但，但是……\n得救出兰酱啊！
8,嘁……这里先撤退！
7,……哈！包围他们包围他们！\n切断他们的退路！
6,哎呀你们在干什么！\n快杀了他们！
5,毫不停歇地，骑士们\n接连袭来。
4,你知道些什么吗？\n帕西瓦尔！
3,放弃吧……他恐怕是\n被魔力囚禁了。
2,喂喂……\n突然像是变了个人似的！
1,然而，却遭到了卡尔王\n激烈的抵抗。
0,在一片混战之中，一行人试图\n保护卡尔王。
0-synopsis,在一片混战之中，众人试图帮助被魔力囚禁的卡尔王，却遭到了激烈的抵抗。一行人决定先救出兰斯洛特，前往王都的地下牢。
0-chapter_name,第二话 阴谋的盛宴
