id,trans
filename,scene_evt241115_cp5_q2_s10
translator,gpt-4o-latest
info,scene_evt241115_cp5_q2_s10
40,鲁·欧沉重地点了点头，开口。\n关于突入岛屿的问题，那就是──
39,那么，刚才确实太急了……\n还有其他停止的理由吗？\n我认为战力没有问题。
38,嗯……
37,谢谢，迪亚布罗。\n紫苑。先停下吧。
36,紫苑殿。\n在这里作为秘书等待\n利姆露大人的命令如何？
35,这是什么壁！\n有我们在战斗力没有问题，\n马上！立刻！突入──
34,正意气风发准备\n前往甲板的紫苑眼前，\n出现了光之壁。
32,请停下。
31,真是明白事理！\n马上突入让他们停止\n这种不敬之举吧！
29-sel2_txt,直接去问问看吧！
29-sel1_txt,必须去确认一下！
29,那个……也就是说\n有其他幕后黑手吗……？
28,随口说了让人害怕的话！？\n真是不得了的家伙啊……
27,我也是这么想的！\n如果是那两个人的话，\n可能会把岛都打下来。
26,不……\n如果做的话会做\n更夸张更糟糕的事情。
25,是吗。\n是利姆露的朋友嘛。\n不会做那种坏事的！
24,即使在这里，也不会想着\n给魔物命名然后\n对空之世界做些什么。
23,不过呀，\n感觉到两人的气息吧？\n是不是就在这里？
22,不，他们会做这种\n麻烦的事吗……？
21,（猜中了吗）
20,声称来接受『维尔德拉』和『米莉姆』\n加护的……异常多。
19,是，从能沟通的魔物\n那里听来的──
18,干得好，兰加！\n魔物们都说了些什么？
17,根据我主的命令，\n混入魔物中进行侦查。\n听到了有趣的事情。
16,哇哦！？\n还以为没看到你\n你去哪了？
15,主人，我回来了！
12,嗯，不过这么多\n魔物的话，整个岛的搜索\n好像也挺难的……
11,赶快找找吧……！
10,那么，师傅们！！\n在这里吗！？
9,超乎想象。不过这个岛上，\n维尔德拉他们的『魔素』\n隐约能感觉到。
3,岛的附近充满了魔物，\n其中也包含了许多新的“名持”魔物。
2,咕努～，明明刚才全都打倒了！\n又增加了啊～！\n比飞虫还要麻烦啊！
1,一行乘坐格兰赛法号接近被称为『“名持”魔物异常多』的岛屿──
0-synopsis,目的地的岛屿上充满了大量魔物，其中也有很多新的“名持”魔物。根据混入魔物中进行侦查的兰加所说，声称来此接受维尔德拉和米莉姆加护的魔物很多。维尔德拉他们确实在这里，但做法不像他们二人风格，利姆露等人心生疑虑。或许另有幕后黑手，一行人正准备突入岛屿，却被似乎有顾虑的鲁·欧阻止了。
0-chapter_name,第5话 名持与复制体
