id,trans
filename,scene_chr052_q1_s10
translator,Gemini
info,scene_chr052_q1_s10
12,就这么决定了！\n我们马上就去吧！\n我已经迫不及待想活动活动筋骨了！
11,是啊！\n村子里的人们正身处困境，\n我们不能坐视不管！
10,怎么样？姬塔。\n我们去把那些\n帝国士兵教训一顿怎么样！
9,类似山贼的帝国士兵吗……\n哼……作为对手来说还不错嘛。
8,什么！？\n帝国士兵到这个村子来了……！？
5,不……那个……\n让我们头疼的，\n并不只是魔物……
4,没什么，不用担心。\n如果是委托讨伐的魔物的话，\n我和姬塔马上就……
3,哎呀……\n怎么这副无精打采的表情。
2,那个……你们是，\n来讨伐魔物的，\n骑空团的人吧……？
1,村子里的气氛十分凝重，\n表情阴郁的村民，\n向一行人搭话道。
0,接受了魔物讨伐的委托，\n姬塔一行造访了某个村庄。
0-synopsis,接受了魔物讨伐委托而拜访某个村庄的一行人，得知了村庄正受到类似山贼的帝国士兵的侵扰。菲扎斗志昂扬地表示要由他们来好好教训那些帝国士兵。
0-chapter_name,魂之拳
