id,trans
filename,scene_evt150731_cp2_q3_s10
translator,Claude 3 Opus
info,scene_evt150731_cp2_q3_s10
42,对不起～！！
41,好了，请排成一列。\n我会一并斩杀你们哦。\n要是失手了对你们来说就痛苦了吧？
40,等、等一下！\n这个很危险吧！？
38,会是从哪里呢？\n要不要我告诉你，\n作为去阴间的礼物？
37,总之……\n你从哪里开始听到的？
36,…………糟了。
35,…………
34,呜哇！
33,呵呵……\n那就当做是你的遗言了哦？
32,呜哇鸡皮疙瘩都起来了！\n我可是一心一意喜欢卡塔莉娜小姐的！
31,罗艾因大人～！\n开什么玩笑！哈哈哈！
30,这么说的话说不定\n维拉酱会对我们示好？
29,不对……难道说，\n那就是所谓的傲娇？
28,也是啊。\n对我们倒是挺认真地\n发火来着。
27,怎么说呢，\n是不是只是跟着而已？
26,维拉酱，不错嘛！\n不愧是卡塔莉娜小姐的跟班。
25,……看到了吗？
22,是、是！
21,但是那张阴沉的脸会\n吓到客人的。至少要笑一笑。\n明白了吗？
20,就像姐姐大人说的，\n我也不认为\n你在偷懒……
19,这、这样啊……
18,我只是说了\n理所当然的事情。
17,谢谢你……维拉。
16,无论做什么事，\n都不能一蹴而就。
15,那么，先从我们开始，\n多练习就好了。
14,可、可是……\n面对客人的时候，\n会紧张……
13,塔尼亚小姐……\n如果想改掉说话不利索，\n就只能主动多说了。
12,…………！\n这个……
11,你在那里说「但是」，\n能改变什么吗？
10,维、维拉？
9,兜圈子呢。
8,但是……
7,只要看着就知道\n你一直在努力。\n别那么沮丧。
6,没有那回事。\n客人走后，你都会主动\n擦桌子收拾。
5,一时之间，\n没法回应客人……\n我觉得这样会给大家添麻烦。
4,我不太会说话……\n而且，性格阴沉……
3,那个……我……
2,有什么烦恼吗？\n如果不介意的话跟我说说看？
1,塔尼亚？\n你怎么了，一脸阴沉。
0,…………
0-synopsis,接待客人做得不好而沮丧的塔尼亚。她受到维拉的鼓励，重新振作起来。
0-chapter_name,第2话 在海之家帮忙
