id,trans
filename,scene_evt260329_cp5_q4_s10
translator,gemini-3.1-pro-preview
info,scene_evt260329_cp5_q4_s10
121,请把母亲，当做母亲看待吧。
119,那么，至少……对，\n至少在现在的我还在的时候——
117-sel1_txt,艾奇多娜……？
117,只要看到你被说\n想成为家人时的表情，\n就了如指掌……
116,……不，不说也没关系。\n因为母亲什么都知道。
115,面对艾奇多娜突如其来的询问，\n姬塔歪了歪头。
114,呐，姬塔……\n果然还是想试着\n叫声妈妈吗？
113,妈妈……呢……
112,安苏莉娅拽着似乎还想\n说些什么的莉莉安娜，\n走出了房间。
111,那个就不要再说了啦……！\n那，姬塔……\n我们就先失礼了。
110,虽说产生了\n希望姬塔酱能叫我岳母的\n梦想——
109,嗯嗯，能多聊聊我们的事\n真是大满足！
108,没关系。总觉得聊了很多，\n心情也舒畅了……
107,姬塔看了眼彻底陷入苦恼的\n碧，带着歉意地双手合十。
106,啊，开始苦恼起来了……
105,我和姬塔的关系\n到那时候到底会变成……？\n嗯……？嗯嗯……？
104,……不、不对？\n我能跟着去吗……？\n到、到底会怎样……？
103,这，这个嘛……假设哦？\n假设姬塔找到了好对象结婚的话……
102,哎，我还以为你肯定会跟着去呢。
101,哎，\n我也能跟着去吗！？
100,知道了啦——
99,等成为一家人的时候，小碧也会来家里的嘛。
98,嗯嗯。好好地叫我的名字吧？
97,那么，从今天开始\n改过来怎么样？
96,算是初次见面的印象吧……\n因为她像燃烧的火焰一样起舞\n所以被那个带偏了……
95,不……那个……\n在我看来完全没有恶意……
94,结果从初次见面起就一直说在燃烧……\n到底是怎么回事！？
93,<span class='scene-font-4'>就是说啊！！</span>\n虽然在舞蹈演出的时候会放出火焰，\n但我的身体并没有在燃烧啊！
91,说姬塔酱的搭档\n一直不肯叫她的名字。
90,就是说啊！莉娅在信里\n一有机会就抱怨！
88-sel2_txt,安苏莉娅，并没有在燃烧哦
88-sel1_txt,说起来刚才见面的时候也……
88,呜诶！？
87,燃烧大姐姐是什么意思！！\n小碧，怎么回事！？
86,对了，说到外号，\n我也有话想说呢。
85,一不留神又绕回去了……
84,啊，姬塔酱喜欢怎么叫都可以哦？
