id,trans
filename,scene_evt240529_cp0_q2_s10
translator,GPT4o
info,scene_evt240529_cp0_q2_s10
126,碧看到鵺迅速移开的目光，\n似乎察觉到了什么，\n脸色发青，强行结束了话题。
125,<span class='scene-font-4'>好吧，明白了！</span>\n这个话题到此为止！\n好了，结束！
121,……世上有很多\n不知道反而更幸福的\n事情。
120,……我还是想问一下。\n鵺兄是\n当然知道的，对吧？
119,字面上的意思。呵呵……
118,那当然是……你懂的？
117,那个……\n光是听起来就很恐怖，\n具体是怎样的……
116,如果忍者认真惩罚，\n那会是一个很好的警示。\n呵呵……
115,考虑到他们的所作所为，\n按照忍者世界的古老传统，\n他们会尝到生不如死的滋味～
114,不仅仅是老头子，\n那些和他勾结腐败忍之里的\n其他高层也同罪。
113,现在那些没有被老爷子影响的忍者们\n可能正在开紧急会议。
112,连这都预料到了吗……
111,完美。我也预料到了这一点，\n并指示桧扇偷偷回到了里。
110,秩序的骑空团最近开始\n正式调查恶劣商法，\n正好用得上。
109,我放出了鸽子，把隐藏房间的资料\n送给了老爹和榭洛，还有\n秩序的骑空团。
108,当然，已经采取行动了。
107,察觉到她视线含义的佐藤，\n露出如同想到恶作剧的\n孩子般的笑容。
106,说完这些，\n柚璃叶看向了佐藤。
105,结果，父亲和我都活着，\n计划算是失败了吧……
104,原来如此……
103,但忍之里的人有可能被灭口……\n所以雇了骑空士。
102,当鵺不能杀死我父亲时，\n需要有人证实\n父亲是我杀的。
101,是的。通过榭洛科特\n引入外部人手，\n是为了有证人。
100,也就是说……失踪事件、\n怪奇事件，都是柚璃叶\n从一开始就策划的！？
95,柚璃叶闭上眼整理了一下思绪，\n然后慢慢开口。
94,是的，我需要\n好好向大家解释一下。
92,那个，也就是说……？
91,嗯。\n收到那封信时就察觉了。\n啊，这全是小柚的杰作。
90,信……\n是那只蝙蝠带来的\n那封信吗？
89,收到那样的信当然会察觉。\n你以为我们认识多少年了？
88,哎呀……\n被发现了吗？
87,不仅是小桧，\n还把小桧也卷进来了。
86,而且，\n这也是计划的一部分吧？\n小柚。
85,正因为小桧决定复仇，\n回到了忍之里，\n才能证明很多事情。
84,如果真的杀了那老头，\n小桧会比现在\n更后悔。
83,我倒觉得，小桧失败了反而好。
82,…………
81,留下的，\n只有知道真相后的空虚。
80,我失败了。\n不仅没有取下仁内的首级，\n什么也没做到。
79,……不必道歉。\n反而是我\n应该道歉。
78,鵺……对不起。
77,……对不起，小佐。\n我，真的想\n报复父亲。
76,看着大哭的佐藤，\n柚璃叶一时呆住了，\n然后愧疚地伸出手。
75,呜呜呜呜呜！\n小柚你个笨蛋！！
74,真的……！\n真的以为你会死……！
73,让大家这么担心！\n还写那样的信！\n最后还被刺伤！！
72,…………
71,小柚你这个，\n大———笨蛋！！
68,……？\n小佐……
67,……小柚。
66,…………
65,……我，还活着啊。
64,刚醒来的柚璃叶，\n迷迷糊糊地坐起身，\n看着自己的身体轻轻叹了一口气。
63,嗯嗯……\n小佐……？
61,小桧，你恢复理智了吗？\n我们这边也很勉强，\n但总算搞定了。
60,……！\n对了，佐藤呢！？\n公主殿下……
59,我……\n原来是禁术……
58,啊，鵺先生！\n太好了，你醒了。
57,呃……
55,话音刚落，紫苑的手刀毫不留情地\n击打在仁内的颈部，\n周围终于恢复了宁静。
50,抱歉。
49,<span class='scene-font-4'>好痛！</span>\n你、你这家伙……！\n做了这种事，以为能轻易脱身……
48,被碧绊倒，\n然后被姬塔轻松拘束。
47,呜咳！
43,休想！
42,仁内低声说道，接着展现出与刚才\n瘫倒在地的样子完全不同的敏捷，\n向鵺冲去……
41,咕呜呜呜……！\n没用的家伙！\n既然如此……！
40,因此，我们恕难从命。
39,武士只是乱挥刀的蛮族……\n是吧？如果我们帮忙，\n会损害你的品格吧？
38,对刚才还在辱骂我们的对象\n提出这种请求，\n你不觉得太过分了吗？
37,什么！？
36,不需要。
35,如果需要的话，我也可以帮助\n提升武士的知名度！\n所以……
34,我会给你们足够奢侈一阵子的\n报酬！
33,咕呜呜……！\n那、那边的武士！\n你们也行！
32,老爷子的委托，\n无论出多少钱，\n我们都不会接受！
31,不好意思，我们也有\n选择委托的权利。
29-sel1_txt,拒绝
29,对了，你们是骑空士吧！？\n开个价吧，所以快点\n<span class='scene-font-4'>杀了她！！</span>
28,闭、闭嘴！她是忍之里的叛徒，\n是将同胞推向死亡的家族的一员，\n这一点不会改变！
27,住持大人，\n已经结束了。\n你也是……
26,回头一看，只见仁内摔坐在地上，\n满脸通红地瞪着鵺。
22,一行人刚刚松了一口气，\n就听到怒吼声，\n不禁皱起了眉头。
21,你们在做什么！\n快点补刀啊！
20,是峰打。不久就会醒来。
17,米林和紫苑的一击重创，\n鵺轰然倒地。
14,咕呜呜呜……！
1,喝啊啊啊啊啊！！\n哈啊啊啊啊！！
0-synopsis,一行用峰打击倒了鵺，并拘束了仁内。死里逃生的柚璃叶透露，这次的失踪事件和学舍的怪奇现象全都是她策划的，为的是毁灭仁内。佐藤将仁内和里中高层的罪证送到了秩序的骑空团，那些腐蚀忍之里的内奸将受到严厉的惩罚。
0-chapter_name,结局
