id,trans
filename,scene_evt260729_cp4_q1_s10
translator,gpt-5.6-sol
info,scene_evt260729_cp4_q1_s10
74,容从床上爬起，\n独自前往了平时练习的\n那片沙滩。
73,……跑上一会儿，\n累了就能睡着了吧。
72,唉～……不行。\n心里乱糟糟的，根本睡不着……
69,容再次躺回床上。\n然而，睡意却迟迟\n没有来临。
68,为啥连做梦都能梦到……\n啊啊，真是的！
67,哈……！？\n哈啊、哈啊、哈啊……！
64,？\n因为本狸\n可是救生员啊。
61,（──给·本·狸·拐啊啊啊啊啊！！！）
58,呜……唔……！
57,就这样，到了古茵和蔻也\n进入梦乡后的深夜。
51,麻烦你了。\n拜托了。
50,对对，就是这么回事。\n我也会试着旁敲侧击问问，\n要是知道了什么就告诉你。
49,嗯，确实……\n我也有些事会觉得\n更容易和姬塔谈。
48,而是得和各种人商量，\n才能找到答案，不是吗？\n容现在不就是这样吗？
47,该怎么说呢。遇到烦恼时，\n有时不能只依靠家人──
46,说起来，古茵你\n也有个哥哥吧……
45,就算你还不明白她在烦恼什么，也依然站在她那边，\n这一点她应该多少能感觉到。\n艾扎克也是这样。虽说现在不在这里。
44,唔……不过，我觉得你不用\n太过意不去。真的。
43,换作平时，尤艾尔她们\n会很巧妙地问出来……\n我这个当哥哥的真没用。
42,你是说容吗？\n这……我还没能问出\n具体情况，所以暂时也不好说……
41,话说，我们这边那个一门心思\n在努力的人怎么样了？\n她好像也正在烦恼什么吧。
40,是啊。\n真的……
39,……真让人不爽。\n一二三本人明明正一门心思地\n努力参赛。
38,单凭印象来说，\n我觉得她不知情。
37,古茵，你怎么看？\n一二三她……\n真的毫不知情吗……
36,他们应该是为了不让人发现自己是狸族变的，\n才偷偷逃走了。\n所以看起来才像是突然消失了。
35,确实。这样也能解释，\n为什么打倒它们后，\n它们会消失得无影无踪。
34,不过，不管怎么说，\n可以肯定那些离谱生物\n是狸族变化而成的。
33,无论结果如何，对那些老狐狸来说\n都有好处。\n当然，前提是他们说的都是真话。
32,又或者，要是一二三顺利夺冠，\n他们就能说这都是自己妨碍了\n其他参赛者的功劳，让一二三欠下人情……
31,没错，对那帮家伙来说，\n大会中止反而更有利。
30,唔……！\n他们是想把没能夺回『金扇』的责任\n推到一二三头上吗……！
29,是狸之一族的那些老狸。
28,就是这点。也就是说……\n还有一种可能，实际动手的不是一二三她们。
27,可是，这妨碍未免也\n太过头了吧？　要是大会\n因此中止，可就得不偿失了……
26,为了得到『金扇』，\n她们在妨碍其他选手……\n是这个意思吧。
25,一种是，一二三她们的队伍\n为了获胜而搞出的事。\n这个嘛，很容易理解对吧。
24,两种可能……？\n怎么说？
23,不，我也没这么肯定。\n虽然确实信不过她们，\n但我觉得有两种可能。
22,……那些离谱生物。\n古茵认为那是\n一二三她们干的吗？
21,是、是啊……\n可是，唯独这件事，\n我想先和你谈谈。
20,啊哈哈，那也是当然的啦。\n翠也回本体那边去了，\n蔻也可以去睡了哦？
19,呼啊……
18,嗯。她好像累坏了，\n睡得很熟──
17,容呢？\n好好睡下了吗？
11,晚安。\n容。
10,呼……
9,天色已经完全暗下，\n一行人回到旅店，\n进入了梦乡。
8,大会预选赛结束，众人从一二三她们口中\n听完狸族相关的事情之后。
0-synopsis,预选赛当晚，容入睡后，蔻和古茵谈起了预选赛中离谱生物异常涌现一事。根据一二三手下所说的话，两人推测那些离谱生物是狸族变化而成的。另一方面，深夜里，本应已经睡着的容梦见了一二三救下自己的瞬间，猛然惊醒。彻底睡不着的容心想，稍微跑一跑或许就能入睡，于是前往了沙滩。
0-chapter_name,第4话 烦恼中……
