id,trans
filename,scene_evt241128_cp2_q4_s10
translator,gpt-4o-latest
info,scene_evt241128_cp2_q4_s10
79,由于突然回乡的罗艾因一行的活跃……
78,濒临崩溃的本地羁绊。无可替代的无形宝藏得以安全守护。
77,就是啊！
76,嘛，不是挺好的吗？总之就是我们本地人的羁绊很厉害！
75,嘛？我们的KBSN对付无赖也确实有效？
74,嘛？我们也是？在神奇的时机回来了？
73,在说什么呢？是因为卡钦为了朋友四处奔走的功劳！
72,这一切都多亏了罗艾因他们回来了。谢谢……！
71,我只是到处奔走，什么情况都没改变。但这样一来变得更好了。
70,……果然厉害啊，罗艾因他们。
69,嘿嘿……
68,嘻嘻——糟糕。可能真的很开心。
67,今天最值得庆祝了吧！？简直是普雷托史上最值得庆祝的！
66,干得好，塞罗里！
65,哇——！！
64,！！
63,……塞罗里。从今以后，请多关照。
62,…………！
61,……那家伙，还有之前的男朋友，都没有像塞罗里这样直接表达心意……
60,那么……？尤可的答案是……？
59,哦，哦……谢谢。温度刚好……
58,这个……随身鸡蛋也……！给罗艾因他们！
57,大声宣告后，塞罗里亚斯将杯中的生鸡蛋一饮而尽，并在口袋中摸索着。
56,所以尤可的归宿不会消失！因为就在我身边！
55,我会不再宅在家里！生鸡蛋也不吃了！！
54,选我吧！尤可的优点，我知道很多！
53,尤可，我不可以吗……？不……
52,塞罗里……
51,所以我觉得这样下去不行，我想帮助尤可。
50,但是，卡钦让我们和罗艾因他们见面了吧？也知道了尤可被骗了。
49,嗯……受到的打击比想象中更大……
48,诶……难道说塞罗里，是因为这个才……
47,但就在我下定决心的时候，得知尤可有了男朋友……
46,我……在一年前的那天，打算向尤可告白，走出了家门。
45,…………
44,哎——！？
43,诶……
42,我喜欢尤可！从很早之前就！！
41,啊，继续说下去？
40,其实我是……
39,怎么了塞罗里！？真是吓了我一跳！
38,哇！？
37,那个！！！！
36,我，没有地方可去……
35,…………！！
34,格拉赛……是现在的工作地点吧。真好……有地方可去。我是──
33,尤可……交给我们吧！我们会把它从格拉赛扔到空的尽头！
32,如果需要的话也可以带走。因为是有点贵的东西。……自己扔掉，总觉得不甘心。
31,是啊。买给他的油画颜料！我已经不想再看见了，希望你们随便处理掉。
30,哦？这是什么。……颜料？
29,啊，对了？这个，可以托付给罗艾因他们吗？
28,…………
27,耶！
26,对吧！？我很可爱嘛！
25,就是那个劲头！尤可是本地最美的美女，下一个男友很快就能找到吧！
24,我已经没有任何留恋了！要赶快去寻找下一段恋情！
23,多亏了大家，我终于醒悟了。
22,卡钦……谢谢！果然最重要的还是老朋友啊！
21,我感到很寂寞。想为朋友做点什么。
20,……自从罗艾因他们离开岛后，我们就分开了。再也没有聚在一起……
19,真的吗。好太太啊！
18,啊，嗯。我和妻子商量过了。她让我帮忙。
17,但是，卡钦你工作也很忙。太太和孩子没问题吗？没有感到寂寞吗？
16,是吗……所以你才一个人来找我好几次……
15,但后来发现他经常和不同的女人在一起。果然是不能接受的。决定告诉尤可。
14,我偶然看到他带着孩子……但不知道是不是他的孩子……
13,不，我也没能好好解释。
12,卡钦……对不起，没有听你说。
11,……谢谢大家。
10,中途可能会有些麻烦……我会被刺吗……没办法啊……
9,……嘛，孩子应该没问题吧？没有父亲也能成长得很帅的例子，也不少见。
8,嗯……虽然导致孩子失去了父亲，但感觉那样的父亲也是必然的……
7,即便肚子里火烧火燎的，我们也应该……有什么其他办法吧……？
6,那位太太说要甩掉那个无赖……其他女友们也是，全都……
5,…………
4,确实是……
3,……不，其实，为什么我们在孩子面前……不，那家伙也……真是……
2,……不行啊。心情糟透了？今天是最差的日子。
1,结束了一场无法输的战斗后，罗艾因一行带上尤可一起回到了咖啡店。
0-synopsis,与无赖的战斗结束后，罗艾因一行反省自己过于冲动。然而，尤可却表示感谢大家为她的努力。尽管表现得开朗，但尤可显得有些寂寞，面对这样的她，塞罗里突然告白。事实上，塞罗里成为宅男是因为尤可有了男朋友。接受了塞罗里直率的心意，尤可同意了他的告白，罗艾因一行由衷地祝福他们。
0-chapter_name,第二话 绳子是为了被切断而存在的
