id,trans
filename,scene_evt210629_cp3_q3_s10
translator,Gemini
info,scene_evt210629_cp3_q3_s10
108,就这样，姬塔一行人\n去体验大马士革桑拿的热浪\n和挥舞毛巾服务了。
107,好。\n那我们走吧。
106,有德里福德先生在，\n我们就放心了！
105,但是，无论前方等待着什么，\n作为大人，我都会\n保护好姬塔小姐你们的！
104,说实话，我也很不安。
103,嘿嘿！\n我也很想知道\n是什么样的服务呢！
102,不愧是姬塔小姐！\n身经百战的骑空士果然胆识过人。
100-sel2_txt,我再想想……
100-sel1_txt,正合我意！
100,姬塔小姐，\n你愿意和我一起去吗？
99,既然来了，\n就要体验一下\n这里所有的设施。
98,啊……啊！\n那当然！
97,德里福德老先生\n当然也要一起去吧☆
96,我想体验一下。
95,但是，\n挥舞毛巾又是什么呢？
94,热浪是指\n在巴鲁茨健康中心的帐篷桑拿里\n体验过的那个吧……
93,希望体验的客人，\n请尽快前往！
92,各位，即日起，<span class='scene-font-spword'>大马士革桑拿</span>将提供\n热浪与挥舞毛巾\n服务！
91,这时，温泉之蓝的工作人员\n一边大声吆喝，一边在附近巡视。
90,尽情体验了冰雪桑拿的\n姬塔一行人，来到室外\n稍作休息。
84,是啊，我还以为只是闷热的房间\n和冰冷的冷水浴池而已，\n真是出乎意料！
83,不过，桑拿和冷水浴\n竟然有这么多不同的种类呢～
82,真是的，太较真了也不行啊。\n你就老老实实地高兴吧。
81,啊……不！\n要说谢的话，应该对建造这个设施的人说。
80,这样的话，我应该也可以。\n谢谢你，德里福德。
79,呼呼……\n用雪的妙招呢。
78,哦……\n能不断制造出雪，\n真是个有趣的机关啊。
77,啊，这个叫做<span class='scene-font-spword'>冰雪桑拿</span>，\n据说可以用冷气逐渐冷却身体，\n很适合不习惯冷水浴的人。
76,天花板上……在下雪？
75,德里福德带大家来到的是\n刚才进冷水浴池前发现的\n那个奇怪的玻璃房间。
69,嗯……\n不，或许那里可以……
68,是吗……\n那真是太可惜了……
67,我不太喜欢寒冷，\n所以冷水浴池我就不去了。
66,过了一会儿，从桑拿房出来的\n姬塔一行人\n打算直接去冷水浴池。
60,和伙伴们一起泡桑拿，\n姬塔看起来很满足。
59,嘿嘿……\n姬塔好像也很喜欢呢！
58,呼呼……\n真的可以一直看下去呢。
57,原来如此……！\n设计这个桑拿房的人，\n真是别出心裁啊。
56,哈哈，原来如此……\n这个房间温度低的原因是，\n为了让人们慢慢欣赏眼前的景色吧？
55,确实，我以前去过的桑拿房\n温度都很高……
54,咦？\n这个房间不太热呢？
53,这……太棒了！\n多么壮观的景色啊……！
52,在德里福德的带领下，一行人来到了\n一个可以眺望奥古斯特海景的\n视野开阔的桑拿房。
46,……其实，我看到指南手册上\n有个地方很在意，\n要不要去看看？
45,说着，德里福德\n在姬塔等人面前\n打开了指南手册。
44,我没事了。\n来吧，大家继续享受吧！
43,姬塔小姐，\n谢谢你担心我。
42,看到德里福德，\n姬塔露出了\n松了一口气的表情。
41,平安无事就好。\n姬塔也一直在拼命找你呢。
40,给伊休米尔小姐\n和卡莉奥斯特萝小姐\n添麻烦了，真是抱歉。
39,真是的……\n真是个让人操心的老头子。
38,太好了。\n没有在泳池溺水。
37,露莉亚小姐！
36,德里福德先生！\n你在这里啊！
34,难得来一趟，\n不好好邀请姬塔小姐她们一起享受\n就不知道来干什么了……
33,不过，再看一遍指南手册的话，\n这里的设施还真不少啊。
32,(仁阁下也那样说过吧？\n我也不能太过在意年龄，\n享受现在的每一刻才对)
29,我觉得，比起年龄这个数字，\n心态才是最重要的。
26,从冷水浴池出来的德里福德，\n拿起了馆内的指南手册\n躺在躺椅上做着户外浴。
20,(我也要，至少让自己的内心\n保持清澈……)
19,(维恩阁下……\n不，维恩的心，就像这冷水浴池\n一样清澈……)
13,德里福德在附近的\n冷水浴池前冲淋了一下身体后，\n便静静地走了进去。
11,不……\n但我现在想快速冷却身体。
10,在充满冷气的房间里\n逐渐冷却身体\n真是个有趣的设计……
9,这时，德里福德\n发现了一个玻璃材质的奇怪小房间。
8,洗净身体的德里福德，\n开始寻找用来冷却身体的冷水浴池。
3,(让汗水将我的自满\n一并冲走吧……)
2,(真没出息……仅仅因为对方是年轻人，\n我就在内心深处轻视他了吗……)
1,德里福德从桑拿房出来后，\n一边冲澡\n一边心无旁骛地流着汗。
0-synopsis,与维恩等人分别后，德里福德决定不去在意年龄，好好享受一番。他与姬塔一行会合并开始享受设施内的桑拿。这时，温泉之蓝的工作人员传来了「即日起大马士革桑拿提供热浪与挥舞毛巾服务」的声音。一行人对此很感兴趣，便动身前往大马士革桑拿。
0-chapter_name,第三话 温泉之蓝（上集）
