id,trans
filename,scene_evt150710_cp2_q5_s10
translator,Gemini
info,scene_evt150710_cp2_q5_s10
20,就让你见识见识，\n麦克斯韦的全部力量！！
19,……来吧，异形的存在。\n你已经没有胜算了。
18,米拉的眼中再次燃起斗志。\n她释放出比之前强大数倍的力量——
17,四大精灵聚集到米拉身边。\n卡塔莉娜的身体被交到了米拉手中。
16,伊芙利特、诺姆、西尔夫也来了！！\n干得好……！！
15,……
14,从谷底出现的温蒂妮怀中，\n卡塔莉娜仿佛被母亲之水包裹一般，\n沉睡着。
13,米拉刚一开口，\n四大精灵便从四面八方现身了。
7,这种感觉……\n…………是温蒂妮吗！？
6,怎、怎么回事……！？
5,……什么？
4,米拉心中无以名状的悲痛——\n仿佛是与之呼应一般，\n周围的瘴气消失了。
3,这是……\n……眼泪？
2,米拉无力地跪倒在地。\n水滴一颗颗地落在她白皙的腿上。
1,可恶……\n我明明跟在她身边……
0,卡塔莉娜……\n卡塔莉娜……\n怎么会……
0-synopsis,回应着米拉心中的呼喊，四大精灵现身了。周围的瘴气消散，众人得知米拉所侍奉的精灵救下了卡塔莉娜，都安心下来。取回精灵之力的米拉再次站起身来，面对黑色的漩涡。
0-chapter_name,米拉篇 应做之事
