id,trans
filename,scene_evt240829_cp0_q1_s10
translator,gpt-4o-latest
info,scene_evt240829_cp0_q1_s10
63,那呼唤某人名字的声音中，充满了难以测度的恶意。
62,很期待与你的见面……沃尔夫。
61,种子已经撒下。再过不久，我的夙愿就将实现。
60,游击队员一个接一个地被击倒，那名持剑站立的人露出了不怀好意的笑容。
58,咕啊……！
55,呃啊……！
53,夜幕降临的郊外，响起了多名游击队员的惨叫声。
52,就在塞瓦斯蒂安展开调查的同时……
47,为了调查这起游击队遭袭事件……也为了解决自队成立以来的重大危机，塞瓦斯蒂安一行踏上了调查之路。
46,我会向大人报告的。这次事件将由圣骑士团和游击队共同应对。
45,是！虽然微薄，但我会尽力协助！
44,你是少数了解我身份的人之一，这样会更方便一些。
43,我希望你能陪同我一起行动。
42,嗯，确实如此。……那我该怎么做？
41,继续调查下去，真相自然会浮出水面。
40,这种可能性是有的，但考虑到我们的工作性质，在哪里结下仇怨都不足为奇。
39,是过去被我们惩处过的人，还是与之有关的人吗？
38,对游击队来说是前所未有的危机……作为队长，我不能坐视不管。
37,对我们这些隐瞒身份的人进行了调查后再发动袭击……可以推测，对方是个相当老练并充满执念的对手。
36,犯人在行动前调查了他们的身份。这种推测是合理的。
35,那么，受害者全都是游击队员并非偶然……
34,这是一种显而易见的威慑力，但本质上是个例外。
33,科德莉亚小姐的情况则是特例，你故意公开身份，以便监视圣骑士团内的不正行为……
32,你不知道也是正常的。由于游击队的高隐密性，队员们经常对同僚也隐瞒身份。
31,什么！？
30,我查阅了受害者名单……几乎全都是游击队的队员。
29,这件事就是这么严重。
28,塞瓦斯蒂安大人要亲自出马……？虽说这确实是不能轻视的案件，但还不至于让队长亲自出动吧……
27,不，接下来的调查将由我亲自指挥。
26,塞瓦斯蒂安突然止住话头，翻阅报告书时神色变得严峻。
25,这真是让人放心。那么，科德莉亚小姐，请继续调查——
24,若能再给我一些时间，我一定会满足您的期待。
23,然而没有其他目击者，只能依赖这个人……看来有些棘手。
22,原来如此，是这么回事啊。
21,他担心一旦消息走漏，会被犯人记恨，自己也可能会遭到袭击。
20,他似乎害怕报复。据称在目击犯人时，两人曾有过一次眼神接触……
19,你是说？
18,而且，虽然找到了目击者，但未能获取有价值的信息……
17,这不算什么……这都是依靠游击队情报网的成果。
16,你真是找到了关键人物啊。不愧是游击队的王牌。
15,一名市民偶然目击了犯罪的瞬间。
14,……哦？这里写着有目击者。这是怎么回事？
13,但由于是在黑暗中发动的袭击，未能获得有用的证言……
12,所有受害者都身受重伤。虽然进行了关于犯人特征的听证调查……
11,是流米耶尔圣骑士团中具有特殊地位的战术部队。
10,游击队在战时专门负责巡逻、扰乱和声东击西，平时则从事情报活动和内查……
9,作为队长率领游击队的，正是这位老人——塞瓦斯蒂安。
8,老人翻阅报告书的表情变得锐利。
7,嗯……
6,这是报告。
5,最近，圣骑士团的团员频频遭到不明身份者的袭击。
4,在那个地方，她，流米耶尔圣骑士团游击队的一员，正与一位老人面对面交谈。
3,神圣而肃穆的气氛弥漫在流米耶尔圣骑士团的圣堂中……
2,-圣国正被某些阴影盯上。
0-synopsis,在流米耶尔圣国，圣骑士团的团员频频遭到不明身份者的袭击。收到科德莉亚报告的游击队队长塞瓦斯蒂安发现，受害者全都是游击队员，决心亲自展开调查。与此同时，袭击游击队员的神秘人物露出了不怀好意的笑容，并提到了「沃尔夫」这个名字。
0-chapter_name,开场
