id,trans
filename,scene_fate_chr151_ep1
translator,Gemini
info,scene_fate_chr151_ep1
113,但是要彻底解开她心中的纠结，\n似乎还需要一段时间。
112,玛丽终于\n向姬塔\n倾诉了自己一直以来的烦恼。
111,小声回应了的玛丽，\n和姬塔一行人一起头也不回地\n离开了医院。
110,…………嗯。
109,啊，你也是，玛丽。\n要好好保重啊。
108,…………\n……爷爷。\n保重，……好吗……
107,请多关照这孩子，\n姬塔小姐。\n她本质上不是个坏孩子。
106,…………！
105,……怎么了，玛丽。\n又和阿尔托斯吵架了吗？\n你这孩子太倔强了，不好。
104,那个，嗯……玛丽小姐？
103,…………
101,哦，哦，我等着你们。\n下次苹果成熟的时候再来吧。\n我们一起去摘。
100,嘿嘿！\n保重啊，老爷子！\n我们还会再来玩的。
98,姬塔带着多少恢复了些精神的玛丽，\n回到了加尔奇萨和\n同伴们身边。
96,回去吧。\n露莉亚和蜥蜴都在等着呢！\n……那老头也一样。
95,是因为你是个怪人吗？\n……开玩笑的啦！
94,……谢谢你听我说。\n不知为什么，我就能跟你说这些。
93,……我知道不可能马上就有答案，\n因为它一直都是我烦恼的根源。
50,但是，如果真的揍了他，\n以后想起来感觉会很不好。\n还是算了。
49,你啊，意外地说些很过激的话呢？\n……嘛，就算被打一拳，\n那老头也不会眨一下眼。
48,…………！？\n……噗……\n哈哈哈！
47,暂时不用……\n想这件事了，吧。\n嗯。嗯，你说得对。
46,虽然变得有点糊涂，\n但也不是生病了。
45,……确实……\n附在那老头身上的星晶兽也\n消失了……
44,…………！\n是，这样吗……
43-sel2_txt,干脆揍他一顿解气？
43-sel1_txt,现在不用急着下结论吧？
43,…………呜。
42,还是应该对现在的加尔奇萨，\n感到……感激呢……
41,……我不明白，我。\n我应该……憎恨那老头……加尔奇萨吗……
40,自从被那老头捡回去之后，\n我一直都是靠那老头\n活下来的。
39,真是可笑啊，\n我那么憎恨他，讨厌他……\n甚至想过让他去死。
38,如何签订不会被骗的契约，\n如何分辨危险的信息，\n如何拆除陷阱……还有很多很多。
37,之后我一直一个人生活……\n在那期间……那老头教给我的事\n救了我的命。
36,但是，因为我最重视自己，\n所以在消失之后\n也没有和他联系。
35,虽然也有讨厌的事，\n但快乐的事也很多。
34,发生了很多事。真的很多。\n但是，我被加尔奇萨那老头捡了回去，\n和境遇相同的孩子们一起生活……
33,我啊，记事起就没有\n父母了。\n我是个街头流浪儿。
32,玛丽在姬塔身旁，\n断断续续地\n说起了过去的回忆。
31,看到他，我就想起来了，\n虽然他嘴巴很坏，但不管怎么说，\n他还是很关心我的……
30,但是，我并不觉得轻松……
29,我从那混蛋老头那里逃出来，\n真的觉得太好了。\n但是呢……
28,最重要的是，我可以自己\n决定自己的事情，所以我实现了从小的梦想，\n成为了寻宝猎人。
27,我心想，才不会回到那老头身边！\n然后，我发现自己什么都能做到。
26,……我啊，讨厌加尔奇萨，\n也讨厌那些自以为是的黑手党……\n于是在某个时候，我消失了。
25,把手下的孩子们收集来的钱\n交给黑手党，\n以此来换取安全。
24,……加尔奇萨啊，是个很糟糕的老头。\n他收养孤儿，把他们养大，\n然后就拿恩情说事，让他们去偷东西。
23,说着说着，玛丽垂下了肩膀，\n沉默地低下了头。\n姬塔等待着她说下去。
22,……对，加尔奇萨那老头和……
21,你看！露莉亚和蜥蜴，\n……还有那个老糊涂一起\n喝喝茶什么的！
20,……没什么！\n我想一个人静一静。\n别管我。
19,……！？姬塔！？\n干嘛，追上来了？
18,……唉。
15,嗯？姬塔小姐去\n和她谈谈……？我知道了。\n我们在这里等您。
14,嗯……突然就跑掉了……\n她怎么了呢……\n脸色也不太好……
13,诶……啊，喂，玛丽！\n你去哪儿！？
11,……！
10,哎呀……？\n那孩子是……
9,喂，玛丽！\n你难得来探望，\n也过来和老爷爷说说话吧。
8,…………
7,额……那个，你看，嘛……\n先养好身体吧！\n毕竟你一直被星晶兽附身。
6,……哎呀，我为什么要\n离开西德洛斯\n来到这里呢……
5,西德洛斯……哦，西德洛斯！\n那是我的故乡。你见过那里的收获季节吗？\n麦穗金灿灿地起伏，那真是美极了。
4,是的！我叫露莉亚。\n之前在西德洛斯岛见过您。
3,哎呀……？\n你是谁来着？\n我们之前见过吗？
2,呵呵，您好，加尔奇萨先生！\n您身体还好吗？
1,附在他身上的星晶兽消失了，\n受其影响而变得严厉的性格也隐藏了起来，\n他变成了一个温和的老爷爷。
0,姬塔一行前去探望之前被人口贩子\n绑架时遇到的老人，\n加尔奇萨。
0-synopsis,姬塔一行与玛丽前去探望之前遇到的老人，加尔奇萨。然而，看到加尔奇萨对一行人温和的态度，玛丽却跑开了。姬塔追上玛丽，对苦恼的她说了些鼓励的话。多亏了姬塔的话，玛丽的困惑稍微解开了一些，她向加尔奇萨告别，与一行人一起踏上了空中之旅。
0-chapter_name,你教给我的事
