id,trans
filename,scene_evt140630_cp4_q3_s20
translator,Gemini
info,scene_evt140630_cp4_q3_s20
14,是啊……那或许也不错。\n为了磨练作为演奏家的技艺，\n积累各种各样的经验也很重要呢。
13,那么，等米德加尔兹奥尔姆\n沉睡之后，去旅行怎么样？\n你很憧憬吧？
12,能让米德加尔兹奥尔姆沉睡的，\n只有我家代代相传的曲子。\n这份责任我必须承担。
11,说了这么多……\n话说回来，塞尔菲拉小姐\n不旅行吗？
5,好的！\n我们边走边说吧！
4,我，从未离开过这座岛屿。\n……呐，你能跟我讲讲旅行的故事吗？\n爷爷讲的，掺杂着吹牛。
3,呵呵，真的很开心呢。\n爷爷也经常跟我讲……\n所以我很憧憬。
2,而且，还能遇到各种各样的人，\n吃到各种各样的美食……\n还有，还有……
1,是的，非常有趣！\n能看到许多\n无法想象的东西……
0,……呐，露莉亚。\n旅行有趣吗？
0-synopsis,经常听基哈尔讲述旅途故事的塞尔菲拉，虽然憧憬着旅行，却说自己从未离开过岛屿，于是便倾听露莉亚讲述至今为止的旅程。当被问及在完成让米德加尔兹奥尔姆沉睡的使命后是否会尝试旅行时，塞尔菲拉表现出了积极的回应。
0-chapter_name,第四话 片刻的和谈
