id,trans
filename,scene_evt240329_cp1_q2_s10
translator,Claude 3 Opus
info,scene_evt240329_cp1_q2_s10
137,一边警惕着下一次狙击，\n姬塔一行拼命地\n引导民众撤离。
136,皮图卡先生，这边！\n我们撤离吧！
135,啊，嗯……
134,姬塔也强有力地点头，\n表示同意露莉亚的意见。
133,我们快点让来观看游行的人\n撤离吧！
132,不知道……\n但是，这还没完……
131,什、什么情况！？\n发生什么事了！？
127,…………！
124,啊啊啊啊！
116,青年把小型炸药\n朝天空抛去，\n然后用箭射穿。
112,算了，随你吧。\n尽管挣扎吧……！
111,加利班……！\n又是你……！
110,欢乐的游行突然变了样，\n青年一边看着四处逃窜的民众，\n一边烦躁地抓挠着头。
106,是！
105,我去捉拿歹徒！\n你们把陛下和莱拉公主\n带到安全的地方！
104,加利班\n迅速地环视四周，\n向属下的骑士团成员下达指示。
103,这种程度……请别在意。\n不足挂齿。
102,但是加利班……\n你……在流血……！
101,陛下，莱拉公主！\n快进到建筑物里面！
100,呀，加利班！？
99,唔……
98,紧接着，划破空气的声音响起，\n一支箭深深地\n刺进了加利班的左臂。
97,一听到波妮紧张的声音，\n加利班毫不犹豫地\n扑向蒙比克斯王。
93,！？
92,哥哥……！
91,游行重新开始，\n加利班朝着沿途民众\n高举拳头的时候──
90,加利班！加利班！\n加利班！加利班！
84,睁开眼睛吧，白痴们。
83,在钟楼屋顶上搭箭的青年，\n怜悯地看着沿途\n不断欢呼的民众。
82,…………
78,注视着向加利班欢呼的民众，\n皮图卡露出了悲伤的微笑。
77,既没有武勇也没有智慧……\n像这样的王子，\n现在的蒙比克斯并不需要。
76,嗯，算是吧……\n但是我对陛下来说\n是个毫无价值的人。
75,刚才的场面有点令人难以置信……\n蒙比克斯王，\n是你的亲生父亲吧？
74,把你当作王子\n正常对待的，\n就只有那个叫加利班的家伙吧。
73,这倒没什么……\n总觉得这个国家很奇怪啊。
72,但是，让你们看到了我的丑态。\n像我这样的人根本帮不上什么忙……
71,……哎呀，大家平安获释\n真是太好了。
70,然后，\n他转向姬塔一行，\n缓和了紧绷的情绪。
69,皮图卡严肃地目送\n大家回到游行队伍，\n以及头也不回离开的国境警备队。
68,是！你们这些家伙，\n别再做出容易让人误会的事了。
67,国境警备队继续\n回到岗位上吧。
66,哼……\n虽是我的儿子，\n还是一如既往地可悲。
65,好。那么……\n皮图卡王子，告辞了。
64,王子都说没事了。\n快回去吧。
63,漫不经心听着的波妮，\n催促般拽了拽加利班的袖子。
62,别管我了……\n请回到游行队伍吧。
61,蒙比克斯王和莱拉公主\n也聚了过来，但要说是家人的对话，\n未免也太冷淡了。
60,哥哥……
59,…………
58,从今天早上开始你就卧病在床，\n所以缺席了游行。\n没错吧，皮图卡。
55,咦……？\n啊，不，不是──
54,比起那个……\n听说您身体抱恙，\n现在康复了吗？
53,那个……谢谢你，加利班。\n谢谢你释放了风祈师大人他们。
52,啊，嗯……
51,皮图卡王子……！\n原来你认识他们啊。
50,看到皮图卡茫然地\n站在姬塔等人身后，\n加利班立即低下了头。
49,…………
48,嘿嘿，谢啦！\n能遇到个通情达理的家伙真是太好了。
47,不，没关系的！
46,各位，让你们受委屈了，\n真是抱歉。
45,接到加利班的命令，\n国境警备队\n立即释放了众人。
42,不必担心。\n责任由我来承担。
41,而且带着孩子和龙\n会很显眼，不适合从事间谍活动吧？
40,要伪装成家人或兄弟\n年龄和人数都太不协调了。
39,诶……？\n但是……
38,他们不是间谍。\n放了他们吧。
37,一直盯着姬塔等人看的\n加利班突然露出了笑容。
35,唔……
34,是！在欧姆尼亚森林\n抓到了疑似邻国间谍的\n可疑人物！
33,这些人是……
32,加利班停下游行，\n让沿途民众给他让出一条路，\n朝国境警备队走去。
30,陛下，失礼了。
29,加利班，怎么了吗？
28,…………
27,就在这时，加利班\n注意到国境警备队\n正避开人群在街上行走。
26,正是如此，莱拉。
25,牢牢抓住民心不放……\n加利班的确是英雄呢。\n父王。
24,看到加利班沐浴在民众的欢呼声中，\n坐在国王旁边的少女\n莱拉公主也露出了笑容。
23,加利班！加利班！\n加利班！加利班！
22,为表彰他的功绩，\n朕要授予加利班侯爵的称号！
21,这一切都要归功于\n英雄加利班的武勇和智慧，\n以及他对王国的奉献！
20,通过富国强兵、产业进化，\n与邻国的战争中也连战连捷，\n国力不断增强！
19,不仅剑技出类拔萃，\n在内政上也大显才华……
18,但是，英雄加利班像彗星一样出现，\n蒙比克斯王国由此重获新生！
17,曾经，我们蒙比克斯王国，\n不过是一个依靠养蚕的\n边境小国……
16,亲爱的蒙比克斯人民啊。\n此次的荣誉之所以能够达成，\n正是因为有你们的支持。感谢你们！
15,一边向沿途民众挥手，\n骑在雄壮骏马上的青年\n气宇轩昂地走来。
14,加利班！加利班！\n加利班！加利班！
13,看啊。现在，从那边过来的是，\n从烈火中诞生的蒙比克斯王国英雄，\n加利班团长！
12,突然间，\n沿途聚集的民众热情高涨，\n欢呼声响彻云霄。
11,今天是蒙比克斯骑士团团长\n加利班的授爵仪式。\n正在举行游行。
10,街上人真多啊。\n平时也这么热闹吗？
9,一行人与国境警备队一同，\n踏入了蒙比克斯王国的\n王都。
3,然后他背上闪耀着黄色结晶的\n弓和箭筒，\n朝外面慢慢走去。
2,在散发着潮湿泥土气味的\n庄严神龛里，\n青年把炸药装进包里。
1,…………
0-synopsis,在王都，骑士团团长加利班的授爵仪式游行正在进行。加利班似乎也参与内政，得到了蒙比克斯国王和国民的大力支持。姬塔一行让加利班洗清了间谍的嫌疑，正想喘口气，突然有人用弓箭袭击国王。多亏加利班保护了国王，最糟糕的情况得以避免，但游行陷入了混乱。
0-chapter_name,第1话 英雄加利班
