id,name,text,trans
0-chapter_name,,第3話 挑め！カツウォヌス！,第3章 挑战！卡茨沃努斯！
0-synopsis,,カッタクリにカツウォヌスを釣りに向かうことを伝えたジンは、カッタクリから激励を受け、決意を新たにする。,仁告诉卡塔库里要去钓卡茨沃努斯，受到卡塔库里的鼓励，重新下定决心。
0,ジン/仁,カッタクリ殿。,卡塔库里殿。
1,カッタクリ/卡塔库里,おぉ、ジンの兄さん！\n特訓するって言うちょったがけど、\nのうはどうだぁ？,哦，仁的哥哥！\n你说要特训，\n现在怎么样啊？
2,ジン/仁,某、準備ができ申した。\nカツウォヌスに挑もうと思います！,我已经准备好了。\n打算去挑战卡茨沃努斯！
3,カッタクリ/卡塔库里,……そうかぁ。\nおらの釣り船、使っとおせね。,……这样啊。\n我的渔船你就用吧。
4,ジン/仁,ありがたくお借りします！\nかたじけない。,非常感谢您的慷慨相借！\n感激不尽。
5,カッタクリ/卡塔库里,ジンの兄さんは魔物とも戦える\n強いお人だから、\n言われのうてもとは思うけども……,仁的哥哥是能和魔物战斗的\n强者，\n虽然不用我说你也知道……
6,カッタクリ/卡塔库里,海の上にゃ逃げ場もねぇ。\nカツウォヌスとの戦いは\n普段との戦いとは違う。,在海上可没有退路。\n与卡茨沃努斯的战斗\n和平时的战斗不同。
7,ジン/仁,努々、心に刻みます。,我会牢牢记在心中的。
8,カッタクリ/卡塔库里,気ぃつけてな。,要小心啊。
9,カッタクリ/卡塔库里,……兄さん達の釣ったカツウォヌス、\n一緒に食うの楽しみにしとるが！,……期待和哥哥们一起吃\n你们钓到的卡茨沃努斯！
10,ジン/仁,はい！,好的！
info,,,scene_evt150731_cp3_q1_s10
译者,,,Claude 3 Opus
