id,name,text,trans
0-chapter_name,,暗号を解読せよ,解开密码
0-synopsis,,星晶獣マモーナスを倒し、ジュエルリゾートには平和が戻りつつあった。そして、静かになったホールで最後の仕掛け箱が見つかる。これまで集めてきた地図の正体を知るため、姬塔達は仕掛けの解除に挑戦する。,击败星晶兽玛摩纳斯后，和平正逐渐回归宝石度假村。然后，在安静下来的大厅里，发现了最后一个机关盒。为了了解迄今为止收集到的地图的真面目，姬塔等人尝试解除机关。
0,,ジュエルリゾートで起きた事件は\n星晶獣マモーナスを倒して収束した。,宝石度假村发生的事件\n在击败星晶兽玛摩纳斯后平息了。
1,,怪盗シャノワールも艇を去ったらしく、\nジュエルリゾートに秩序が\n戻り始めていた。,怪盗夏诺瓦尔似乎也离开了艇，\n宝石度假村的秩序\n开始恢复了。
2,,やがて姬塔達は、\nホールに残されたひとつの箱を\n見つけるのであった。,不久，姬塔等人\n发现了大厅里留下来的一个箱子。
3,ルリア/露莉亚,あの、この箱って……,那个，这个箱子……
4,ビィ/碧,また怪盗の野郎が置いていったのか？,又是那个怪盗的家伙留下的吗？
5,バロワ/巴洛瓦,ふむ……\nサーヤ、今まで手に入れた\n地図の切れ端を繋げるとどうなる？,嗯……\n萨雅，把至今为止得到的\n地图碎片连接起来会怎么样？
6,サーヤ/萨雅,ええと、地図は４等分されていて、\n今まで手に入れた物が３枚ですから……,嗯，地图被分成了四等份，\n到现在为止得到的是三张……
7,ビィ/碧,あと１枚で地図が完成する、\nってワケか。,也就是说，\n再有一张地图就完成了。
8,バロワ/巴洛瓦,ふむ。\nここまで来たならば、\nこの仕掛けも解かざるを得まい。,嗯。\n既然都到这一步了，\n就不得不解开这个机关了。
9,サーヤ/萨雅,そうですね、先生！,是的，老师！
10,ビィ/碧,おっ！\n姬塔もやる気満々じゃねえか！\nちょっとやってみろよ！,哦！\n姬塔小姐也干劲十足啊！\n稍微试试看吧！
info,,,scene_evt150331_free_q4_s10
译者,,,Gemini
