id,name,text,trans
0-chapter_name,,このひと時の輝きを,这片刻的光辉
0-synopsis,,海の家で元気を取り戻したハイラだったが、「妾は泳がんぞ」とルリアの誘いを断る。体力を使うことはしたくないというハイラに、姬塔は寝ころんだまま海に浸かることのできるフローティングベッドを提案する。ハイラは興味を惹かれると同時に、姬塔が自分の為に考えてくれたことを尊重し、共に海に行くことを決めるのだった。,在海之家恢复了精神的哈伊拉，却以「妾身不游泳」拒绝了露莉亚的邀约。面对不想耗费体力的哈伊拉，姬塔提议了能躺着浸入海中的漂浮床。哈伊拉被勾起兴趣的同时，也尊重姬塔为自己着想的心意，决定一同前往海边。
1,,溶けかけのハイラを連れ、\nアウギュステのビーチを訪れた\n姬塔一行。,姬塔一行人带着几近融化的哈伊拉，\n来到了奥古斯特的海滩。
2,,夏の厳しい日差しを避けるべく\nひとまず海の家に立ち寄り、\nハイラのために飲み物を注文した。,为了避开夏天毒辣的阳光，\n一行人先来到海之家歇脚，\n为哈伊拉点了饮品。
3,ハイラ/哈伊拉,ごく……ごくごく……\nっぷは……！,咕……咕嘟咕嘟……\n呼啊……！
4,ハイラ/哈伊拉,はぁっ、美味い……！,哈啊，真好喝……！
5,ハイラ/哈伊拉,ふふ、ふふふ……\n生き返る心地とは\nまさにこのことか……,呵呵，呵呵呵……\n所谓死而复生之感，\n正是此刻这般吧……
6,ビィ/碧,おぉ……ブルー・アウギュステが\n一気に飲み干されちまった……,哦哦……蓝色奥古斯特\n被一口气喝光了啊……
7,ハイラ/哈伊拉,ほう？\nブルー・アウギュステというのか。,哦？\n原来这叫蓝色奥古斯特啊。
8,ハイラ/哈伊拉,気に入ったぞ。\nヒトハよ。,我很中意。\n一叶啊。
12,ヒトハ/一叶,はい、ハイラ様。,是，哈伊拉大人。
13,ハイラ/哈伊拉,これと同じものを持て。\n姬塔達の分もだ。,再拿一份与此相同的来。\n姬塔她们的份也要。
14,ヒトハ/一叶,かしこまりました。,遵命。
17,,ハイラはそう命じると、\n近くの椅子に腰をおろして\n息を吐く。,哈伊拉如此吩咐后，\n便在附近的椅子上坐下，\n吐出一口气。
18,,その顔色は甲板にいた時よりも\nいつも通りの様子に見え、\n姬塔達も一安心する。,她的脸色看起来比在甲板上时\n更接近往常，\n姬塔等人也松了一口气。
19,ビィ/碧,元通りってところか。,算是恢复原状了吧。
20,ハイラ/哈伊拉,心配をかけたようだな。\n許せ。,似乎让你们担心了。\n原谅我。
21,ルリア/露莉亚,ハイラさんが元気になって\nよかったです。,哈伊拉小姐恢复了精神，\n真是太好了。
22,ルリア/露莉亚,それじゃあヒトハさんが戻ってきたら\n一緒に海に行きましょうか！,那么等一叶小姐回来，\n我们就一起去海边玩吧！
23,ハイラ/哈伊拉,む？　なにを言っておる。,嗯？你在说什么。
24,ハイラ/哈伊拉,妾は泳がんぞ。,妾身可不游泳。
25,ルリア・ビィ,えぇっ！？,诶诶！？
26,ハイラ/哈伊拉,当然だ。妾の目的はあくまでも\n汝達がこの夏を楽しむ姿を見ること。\nここから眺めるだけでも十分であろう？,那是自然。妾身的目的自始至终\n就是看着你们享受这个夏天。\n光是从这里眺望也已足够了吧？
27,ハイラ/哈伊拉,泳ぐことは殊更に体力を使う。\nこの酷暑の中でそのようなことを\nするつもりはない。,游泳尤其耗费体力。\n在这般酷暑之中，\n妾身可没打算做那种事。
28,ルリア/露莉亚,ほ、本当に泳がないんですか……！？,真、真的不游泳吗……！？
28-sel1_txt,,浮き輪で浮かぶのは？,用游泳圈浮着怎么样？
28-sel2_txt,,砂遊びのほうがいいかな,还是玩沙子比较好？
30,ハイラ/哈伊拉,何を言う。浮き輪といえど、\n腕で体を支える必要があるだろう。\n疲れてしまうのは目に見えている。,说什么呢。即便是游泳圈，\n也得用手臂支撑身体吧。\n会累是显而易见的。
32,ハイラ/哈伊拉,この燃えるような砂の上でか？\nそれこそ、\n干上がってしまうではないか。,在这滚烫的沙子上玩？\n那样才会让人干枯吧。
33,ビィ/碧,ああ言えばこう言うな……\nんなこと言って、\nただ泳げねぇだけじゃねぇのか？,说一句顶一句啊……\n说来说去，\n你其实就是不会游泳吧？
34,ハイラ/哈伊拉,むしろ聞くが、ビィよ。,碧，妾身倒要问你。
35,ハイラ/哈伊拉,妾が泳げると思うのか？,你觉得妾身会游泳吗？
36,ビィ/碧,そりゃ思わねぇけどよ！\nそんなに開き直ることじゃねぇだろ！,我当然不觉得啦！\n但也没必要这么理直气壮吧！
37,ハイラ/哈伊拉,妾は事実を言ったまでだ。\nほれ、汝達は好きに\n楽しんでくるがよい。,妾身只是陈述事实罢了。\n好了，你们就随自己喜欢\n去尽情玩乐吧。
38,ルリア/露莉亚,うぅ……\nせっかくハイラさんと\n遊べると思ったのに……,呜……\n我本来还想着\n能和哈伊拉小姐一起玩的……
39,ビィ/碧,まぁ仕方ねぇか。\n無理やり海に連れてくのも\nよくねぇだろうしな……,嘛，也没办法吧。\n硬把她拖到海里\n也不太好啊……
40,,残念そうに肩を落とすルリアとビィ。\nそれを見た姬塔は\nある物を指さした。,露莉亚和碧遗憾地垂下肩膀。\n看到这一幕的姬塔，\n指向了某样东西。
41,ルリア/露莉亚,あれって……\n海の上で浮けるベッドですか？,那个是……\n能在海上漂浮的床吗？
42,ビィ/碧,おぉ！\n寝転んだまま海を楽しめるなんて\nハイラにぴったりじゃねぇか！,哦哦！\n躺着就能享受大海，\n这简直太适合哈伊拉了吧！
43,,壁にかかるフローティングベッドは\nこの海の家でレンタルできる物の\nひとつであるようだった。,挂在墙上的漂浮床，\n似乎是这家海之家\n可供租借的物品之一。
44,ルリア/露莉亚,あ……それに見てください！\nベッドの下部分が\n網みたいになってます！,啊……而且你们看！\n床的下面部分\n像是网一样！
45,ルリア/露莉亚,これなら海にも浸かれて\n涼しいんじゃないでしょうか？,这样的话就能浸在海里，\n不是很凉快吗？
46,ハイラ/哈伊拉,ほう……,哦……
47,ハイラ/哈伊拉,寝転んだまま海に浸かれる……\n斯様なものがあるとは。\n流石は<span class='scene-font-place'>アウギュステ</span>か。,躺着就能浸在海中……\n竟有这般物件。\n不愧是<span class='scene-font-place'>奥古斯特</span>。
48,ハイラ/哈伊拉,これなら悪くはない。\nふふ、姬塔よ。\n良いものを見つけてくれたな。,若是这个倒也不错。\n呵呵，姬塔啊。\n你为妾身找到了好东西。
49,ルリア/露莉亚,それじゃあ……！,那么……！
50,ハイラ/哈伊拉,あぁ、なにより汝達が\nそうやって言ってくれるのだからな。,啊啊，最重要的是，\n你们肯这般邀请妾身。
51,ビィ/碧,でも、無理することねぇぞ？\n別の楽しみ方だって\nいくらでもあるだろうしよ。,不过，可别勉强自己哦？\n其他的玩法\n也多得是嘛。
52,ハイラ/哈伊拉,案ずるな。これは妾自身の意思だ。,不必担心。这是妾身自己的意愿。
53,ハイラ/哈伊拉,こうして汝達が妾のためにと\n考えてくれた事もまた、\n妾にとっては輝きのひとつだ。,你们这样为妾身着想的心意，\n对妾身而言，\n也是光辉之一。
