id,name,text,trans
0-chapter_name,,債務整理クライシス,债务整理危机
0-synopsis,,ノトスはついに借金完済のための金額を稼ぎきった。出勤最終日となったアルバイト先のカフェで、ノトスはいつも暗い常連客にその表情の理由を尋ねる。常連客は涙ながらに、友人に裏切られて多額の借金を背負わされたことを明かすが、店長によって追い出されてしまった。ノトスはそれを気にしつつも、これまでに金を貸してくれた相手に借金を返済するための旅に出るのだった。,诺托斯终于赚够了还清债务的金额。在打工咖啡厅的最后一天上班，诺托斯询问一名总是表情阴郁的常客原因。常客含泪道出被朋友背叛而背负巨额债务，却被店长赶了出去。诺托斯虽然在意，但还是踏上了向至今为止借钱给他的人还债的旅程。
1,,借金返済のため、\nノトスがグランサイファーに\n同行するようになって暫く経った。,为了偿还债务，\n诺托斯开始与古兰赛法同行\n已经过了一段时间。
2,,ノトスが働くカフェのある島に\n基本的には停泊しつつ、\n依頼が入れば別の島にも飛んでいく。,基本上停泊在诺托斯工作的咖啡厅所在的岛屿，\n但如果有委托，也会飞往其他岛屿。
8,,そんな忙しい日々を過ごしていたが、\n当のノトスは呑気なもので──,虽然过着那样忙碌的日子，\n但诺托斯本人却十分悠闲──
9,ノトス/诺托斯,討伐依頼で行った島の\nグルメを巡るのも\nなかなか良いよね。,去执行讨伐委托时，\n顺便逛逛岛上的美食\n也挺不错的呢。
10,ビィ/碧,だからって高級レストランには\n絶対に入るなよ！\n目的は借金の返済なんだからな！,话虽如此，绝对不能进高级餐厅！\n目的是还债啊！
11,,討伐依頼も難なくこなし──,讨伐委托也轻松完成──
17,ノトス/诺托斯,いらっしゃいませ。\nああ、今日も会いに来てくれたんだ？,欢迎光临。\n啊啊，今天也来见我了吗？
18,,カフェの外には行列が伸びている。\nどうやらノトス目当ての客が\n増えてきているようだった。,咖啡馆外排起了长队。\n看来似乎是冲着诺托斯来的客人\n越来越多了。
19,ルリア/露莉亚,すごい！\nノトスさん、大人気ですね！,好厉害！\n诺托斯先生，真受欢迎啊！
20,ビィ/碧,客足が伸びたから\n給料に色つけるって\n店長が言ってたぜ！,因为客人增加了，\n店长说会给我们加薪呢！
21,,接客の仕事でも\n人気を博していたノトス。\nとなれば収入が増えるのも当然で──,诺托斯在接待工作中\n也大受欢迎。\n这样一来收入增加也是理所当然──
27,ノトス/诺托斯,あ。,啊。
28,ノトス/诺托斯,おカネ、貯まったかも。\nノートにある借金分。,钱，好像存够了。\n笔记本上记的债务数额。
29,ビィ/碧,<span class='scene-font-4'>なんだって！？</span>\nちょっとノート見せてくれよ！,<span class='scene-font-4'>你说什么！？</span>\n快给我看看笔记本！
32,ビィ/碧,おお、本当だな！\nすげぇぞ！　よく頑張ったな！,哦哦，是真的啊！\n太厉害了！你努力了啊！
33,ルリア/露莉亚,あれだけの大金を、\nこんなに短い時間で……！\nノトスさん、おめでとうございます！,那么一大笔钱，\n在这么短的时间内……！\n诺托斯先生，恭喜您！
34,ノトス/诺托斯,ありがとう。\n嬉しいけど、\nちょっと寂しい感じもするね。,谢谢。\n虽然高兴，\n但也有点寂寞的感觉呢。
35,ビィ/碧,ははっ、借金がなくなって\n寂しがるヤツを見るのは\n初めてだぜ。,哈哈，债务还清了还感到寂寞的人\n我还是第一次见到呢。
36,ルリア/露莉亚,この後は、すぐにでも\nお金を返しに行くんですか？,接下来，是马上就去还钱吗？
37,ノトス/诺托斯,いや、まだカフェの仕事が\n残っててさ。\n午後から最終出勤なんだ。,不，咖啡馆的工作还没完呢。\n下午是最后一天上班。
38,ビィ/碧,そうかあ、店長とか\nお客さんにも挨拶しないとな。,这样啊，也得向店长他们和客人打个招呼啊。
39,ノトス/诺托斯,そのつもり。\nせっかくだからみんなも\n一緒に挨拶しようよ。,我正是这么打算的。\n难得的机会，大家也一起来打个招呼吧。
40,ルリア/露莉亚,いいと思います！\nノトスさんがお世話になりましたって\n言いに行きたいです！,我觉得很好！\n我想去说一声\n诺托斯先生承蒙关照了！
46,ルリア/露莉亚,えへへ、店長さんに\nたくさんお菓子を\nいただいちゃいましたね！,诶嘿嘿，店长给了我们\n好多点心呢！
47,,姬塔達は、\n机いっぱいに広げられた\nケーキとお茶を楽しんでいた。,姬塔她们正享受着\n摆满一桌子的\n蛋糕和茶。
48,ノトス/诺托斯,まさかこれまでのお礼にって\nこんなもてなしを受けるとは\n思ってなかったよ。,没想到作为至今的感谢\n会受到这样的款待啊。
