id,name,text,trans
0-chapter_name,,巡れ、運命よ,转动吧，命运
0-synopsis,,一行が辿り着いた世界飛沫の内部は、“大域潰流”の中心地であり、義両親が結婚式を挙げた場所である遺跡だった。そこで一行は、ベレシアとラスケィド、そしてベレシアの義母であるリガ＝ノルフの過去の幻影を見る。恐ろしい声の囁きを聞く義両親の姿を見て、やはりこの遺跡で何かあったのだと確信するベレシア。幻影の先でラスケィドを見つけた一行は、空の世界を守るための戦いに挑む。,一行人抵达的世界飞沫内部，竟是“大域溃流”的中心，也是贝蕾希娅的养父母举行婚礼的遗迹。在那里，一行人看到了贝蕾希娅、拉斯凯德，以及贝蕾希娅的养母莉嘉＝诺尔芙过去的幻影。目睹养父母听见恐怖声音低语时的模样后，贝蕾希娅确信这座遗迹里果然发生过什么。一行人在幻影深处找到了拉斯凯德，为守护空之世界向他发起挑战。
1,カイム/凯姆,ふーん……,哦……
2,ビィ/碧,どうだ？　指輪の力で、\n見つかりそうか？,怎么样？靠指环的力量，\n能找到吗？
3,カイム/凯姆,ああ。問題ないよ。\n世界飛沫の中身が、\n手に取るようにわかる──,嗯，没问题。\n世界飞沫里面的情况，\n我全都了如指掌——
4,,「理の沙」の収集の末、\nカイムの指に結実した指輪──,收集「理之沙」后，\n最终在凯姆指间凝结而成的指环——
5,,その力は自然の摂理を超え、\n世界飛沫の核の気配と在処を\n賢者に教えていた。,它的力量超越了自然法则，\n将世界飞沫核心的气息与所在之处\n告知了贤者。
6,ベレシア,…………！,…………！
7,,こうして、カイムの指し示す\n怪しげな遺跡へと、一行は足を\n踏み入れるのだった。,于是，一行人踏入了\n凯姆所指的那座可疑遗迹。
15,ベレシア,ここは……！？,这里是……！？
16,ルリア/露莉亚,知っている場所なんですか？,您知道这是什么地方吗？
17,ベレシア,こ、この遺跡は、\n“大域潰流”の中心地……,这、这座遗迹，\n是“大域溃流”的中心……
18,ベレシア,義両親が、結婚式を挙げたところです。,也是养父和养母举行婚礼的地方。
