id,name,text,trans
0-chapter_name,,オープニング,开幕
0-synopsis,,吹雪の中、スカル率いる悪逆非道のハーヴィン軍団オダヅモッキーは、強烈な奇声とともに若者を追いかけ回す。その惨劇を物陰からうかがっていた青き鎧の女剣士ベアトリクスは、彼らに見つかると、大胆にも自分をアジトへ連れて行くよう要求する。,暴风雪中，斯卡尔率领的邪恶的哈文军团奥达兹莫基，用强烈的怪叫声追逐着年轻人。一直躲在暗处窥视这场惨剧的蓝色盔甲女剑士碧翠斯，一旦被他们发现，就大胆地要求将自己带到藏身之处。
0,,豪雪が降り注ぐ極寒の地、\nノース・ヴァスト。,"大雪纷飞的极寒之地，诺斯·瓦斯特"
1,,古くから白亜の大陸として知られる\nこの地は、いまだ文明の栄えない\n静寂が支配する世界。,自古以来作为白垩大陆而闻名的这个地方，是至今为止依然不存在文明的被寂静所支配的世界。
2,,そんな命の気配を感じさせない\n厳しい環境を、\n果敢に進む命知らず達が居た。,在这种感觉不到生命气息的严峻环境中，有着勇敢前进的不知死活的人们。
3,若者１/年轻人１,うぅ～～寒いぃ～！\n寒ぃけど……すげぇ広ぇ！！,呜呜~~ 好冷啊!虽然很冷……但是真的超宽阔啊! !
4,若者２/年轻人２,ひゅ～！　こんな広っれぇ土地が\n野ざらしだなんて勿体ねぇ！\n俺達が貰っちまおうぜ！,咻!这么大片的土地都没有人要，真是太可惜了!就让我们收下吧!
5,若者１/年轻人１,いいねぇ！　今日からここは、\n俺達のシマだぜぇ～～！！,不错!从今天开始，这里就是我们的地盘了── ! !
6,,はしゃぐ二人の若者。彼らは\n未開のこの地を占領する為に\n遥々遠くからやってきていた。,两个嬉闹的年轻人。他们从很远的地方来占领这片蛮荒之地。
7,若者２/年轻人２,こんだけ広ぇんだ……\nくひひ、どっかの国に高値で\n売りつけて……あ？,广阔无垠啊……嘻嘻嘻，以高价卖给某个国家……啊?
8,若者２/年轻人２,なんだ……？\nなんか、変な音がしねぇか……？,什么……?有没有什么奇怪的声音……?
12,荒くれ者達,ヒィィィィヤァァアァアァァッ！,"呀哈!!!!!!!"
14,銀髪の青年,イャアアァヤァッハアアアッ！！,呀哈啊啊啊! !
15,若者２/年轻人２,な、なんだこいつら！？,这，这些家伙什么情况! ?
16,荒くれ者１/小混混１,ヒィィィハァァッ！！\nここはぁ、オイ達のシマだぞぉ！？\nなぁにすてんだ、テメェら？,咦哈啊啊!这里是我们的地盘哦!? 想做什么啊，你们这些家伙？?
17,荒くれ者２/小混混２,ひひ、コイツらさっき、\nオイ達のシマば貰うって……\nほざいてたっけやぁ！,嘻嘻，这些家伙刚才说要收下我们的地盘……是在胡言乱语吧!
18,荒くれ者３/小混混３,おおぉ？　そいつはいぐねぇなぁ……！\nオイ達はオイ達の自由を\n脅かされる事がぁ、好かねんだよぉ！！,噢噢?那家伙真是不得了啊……!我们可不喜欢被人威胁到我们的自由!
19,若者２/年轻人２,ぐぎぁっ……,咕咕……
21,荒くれ者２/小混混２,殴れ殴れぇ！　蹴り飛ばせぇ～！\n縛り上げろぉ～～～！　\nオイ達の自由のためにぃ～！,打啊打啊!把他们踢飞!把他绑起来!为了我们的自由!
22,若者１/年轻人１,ひ、ひぃぃ！！\nやめてくれぇ！！,咿，咿! ! 不要啊! !
23,若者１/年轻人１,ぐぎゃあっ！！,咕呀啊! !
25,荒くれ者１/小混混１,オイ達の！　オヤジの自由を！！\n脅かす奴は許さねぇ～～！！,你们这些混蛋!父亲的自由!威胁我们的家伙可不能原谅! !
26,荒くれ者達,ヒィィヤァァァハアアァァッ！！,啊啊啊啊啊啊啊啊啊! !
27,銀髪の青年,……自由……か……,……自由……吗……
28,銀髪の青年,なぁ、テメェらよぉ。\nちょっと聞きてぇんだけどよぉ。\nオレ様って……今、本当に自由なのか？,喂，你们这些家伙。我想听听你的意见。我现在真的自由了吗?
29,荒くれ者２/小混混２,はぁ？　当たりメェだろぉ？\nオヤジがオイ達に暴れ回れる自由を\n与えてくれてるじゃねぇか！？,啊?哪还用说吗?老爸不是给了我们胡闹的自由吗! ?
30,銀髪の青年,……それもそうかぁ！　へへっ、\n悩むなんて天才のオレ様らしくねぇ！\nとりあえずコイツらボコそうぜ～！！,……那也是啊!嘿嘿，烦恼什么啊我，一点也不像是天才的本大爷!总之先揍扁这些家伙吧── ! !
31,荒くれ者達,自由のためにぃ～～！,为了自由!
33,若者達,ギャアァァヤァァッ！！,啊啊啊啊啊啊啊! !
35,,聞くに堪えない悲鳴が響き渡り、\n白き雪上が鮮やかな赤で染まっていく。,不堪入耳的悲鸣回响着，白色的雪上染上了鲜艳的红色。
36,,この惨たらしい暴力による私刑を、\n離れた場所から観察する者が居た。,有人从远离的地方观察着这惨烈的暴力所造成的私刑   。
39,青い鎧の女剣士,うっわ……惨い……\n容赦ないなアイツら……,呜哇……好惨……真是毫不留情的家伙……
40,青い鎧の女剣士,つーかなんだよ、\n暴れ回れる自由って……\n滅茶苦茶な……,话说回来，能够胡闹的自由……简直是乱七八糟……
41,青い鎧の女剣士,こりゃ、あいつらで間違いないな。\n無法者、オダヅモッキー……,这下可以确定是他们没错了。无法无天的狂徒，奥达兹莫基……
42,青い鎧の女剣士,ふふん、手に入れた情報に\n嘘は無かったみたいだな。,哼哼，看来到手的情报好像没有骗人啊。
43,,そう得意げに言う女剣士は、\nオダヅモッキーと呼んだ者達の\n元へ向かって駆け出す。,得意洋洋的女剑士，朝着那些叫 奥达兹莫基 的人跑去。
46,青い鎧の女剣士,おい、アンタら！！\nもうそれぐらいにしておけよ。,喂，你们这些家伙! !就这样算了吧。
47,荒くれ者３/小混混３,あぁ～～？　なんだぁテメェは？\n見かけねー姉っ子じゃねぇか！,啊啊── ?怎么了你这家伙?是从来没有见过的姐姐啊。
48,荒くれ者２/小混混２,おいおい、随分めんこいなぁ？\nげへへ、もうちょいこっちさ来いや、\n姉っ子！,喂喂，想找我们麻烦啊?嘿嘿嘿，再过来一点啊，姐姐!
49,荒くれ者１/小混混１,オイ達と遊びにいこーぜ～！\nへっひっひっひ！,和我们一起去玩吧!嘻嘻嘻!
50,青い鎧の女剣士,ふん、下衆が……\n誰がアンタ達と遊ぶか。,哼，渣滓……谁会跟你们玩啊。
51,青い鎧の女剣士,だが、アンタ達とは一度、話がしたい。\n……いい話をな。,但我想和你们谈谈。……是一件好事。
52,荒くれ者１/小混混１,いい話ぃ？\nへへへ……そりゃどういう話だぁ？,好事?嘿嘿嘿……是什么样的好事呢?
53,青い鎧の女剣士,ふふん……まぁ焦るな。\nここじゃなんだ。\nアンタらのアジトへ連れて行ってくれ。,哼哼……先别着急。这里不方便。带我去你们的藏身之处。
54,青い鎧の女剣士,そこでじっくり、\n話そうじゃないか…… \n,让我们在那里好好谈谈吧……
info,,,scene_evt151231_cp0_q1_s10
译者,,,除夕疯狂上班
