id,name,text,trans
0-synopsis,,ある日、姬塔達とクラリスはエルリック兄弟を連れてカリオストロの工房を訪れる。一行がふたつの世界の錬金術の違いを調べていると、エドワードが持っていた不思議な色合いの石が両世界にとって未知の素材だと判明する。エドワード達が空の世界に来た影響でこの石ができたのなら、元の世界に戻るカギになるかもしれない。そう考えた一行は、研究のため同じ石を集めに向かうのだった。,某天，姬塔一行人与克拉莉丝带着艾尔利克兄弟来到了卡莉奥斯特罗的工坊。正当一行人调查两个世界炼金术的差异时，他们发现爱德华拿着的有着不可思议颜色的石头，对两个世界来说都是未知的素材。如果这块石头是因为爱德华等人来到空之世界的影响而产生的，那么它或许会成为回到原本世界的关键。如此考量的一行人，为了进行研究而踏上了收集这种石头的旅程。
1,,この世界の錬金術についてもっと\n知りたいと、エルリック兄弟から相談を\n受けた姬塔とクラリス。,姬塔和克拉莉丝\n接到了艾尔利克兄弟的商谈，\n说想要更多地了解这个世界的炼金术。
2,,一行はふたりを伴って、\nカリオストロの工房にやってきた。,一行人带着他们俩，\n来到了卡莉奥斯特罗的工坊。
5,クラリス/克拉莉丝,<span class='scene-font-4'>とうちゃ～くっ☆</span>\nししょーから許可はもらってるから、\n今回は好きに使っちゃって☆,<span class='scene-font-4'>到～达☆</span>\n因为已经得到了师傅的许可，\n这次就随便用吧☆
6,エドワード/爱德华,ここが、\nあのカリオストロの錬金術工房……,这里就是，\n那个卡莉奥斯特罗的炼金术工坊……
7,ルリア/露莉亚,いろんな素材が並んでいますね。\nカリオストロさんが\n用意してくれたんでしょうか。,摆放着各种各样的素材呢。\n这是卡莉奥斯特罗小姐\n为我们准备的吗。
8,エドワード/爱德华,…………,…………
9,,エドワードは作業台の上の素材を\n真剣な面持ちでひとつひとつ\n覗き込んでいる。,爱德华神情严肃地\n凑近观察着工作台上的素材，\n一样接着一样。
10,エドワード/爱德华,カリオストロが用意してくれたのは\nこっちの錬金術でよく使われる\n素材なんだよな、やっぱり。,卡莉奥斯特罗为我们准备的，\n果然是这边的炼金术中\n经常使用的素材呢。
11,クラリス/克拉莉丝,そだよー\nあ、なんか変なのでも混ざってた？,对哦——\n啊，难道混进了什么奇怪的东西吗？
12,エドワード/爱德华,いや、変っていうんじゃなくて……\n同じ『錬金術』って名前でも\n根っこが違うんだな、って思ってさ。,不，不是说奇怪……\n只是觉得虽然都叫『炼金术』，\n但本质却截然不同啊。
13,アルフォンス/阿尔冯斯,世界の仕組み自体が違うんだろうね。\n島が空に浮かんだり、\n星晶獣がいたり……,毕竟世界的构造本身就不一样嘛。\n岛屿漂浮在天空中啦，\n还有星晶兽存在啦……
14,アルフォンス/阿尔冯斯,ボクらの世界の理屈だけじゃ\n説明しきれないことが\nいっぱいあるからね。,有太多用我们世界的常理\n无法解释清楚的事情呢。
15,エドワード/爱德华,世界の仕組みの違いか、そうだな。\nこっちの世界で錬成をしてると、\n明らかに感触が違うし……,世界构造的差异吗，也是呢。\n在这边的世界进行炼成时，\n明显能感觉到手感不同……
16,ビィ/碧,うーん、\n難しい話はよくわかんねぇけど……,唔，\n太深奥的话我不太懂啦……
17,ビィ/碧,要するに、そっちの常識が\nこっちじゃ通じねぇってことか？,总而言之，就是说你们那边的常识\n在这边行不通对吧？
18,エドワード/爱德华,そういうことだ。\n錬成そのものはできるんだが……,就是这么回事。\n虽然炼成还是能做到的……
19,,クラリスは腕を組み、\nうんうんと何度か頷く。,克拉莉丝双手抱胸，\n连连点了几次头。
20,クラリス/克拉莉丝,それねぇ、\nししょーも興味あるんだって。\nだから工房も使わせてくれて……,那个呢，\n听说师傅也很感兴趣哦。\n所以才让我们使用这间工坊……
21,クラリス/克拉莉丝,その代わり、「研究成果は\n必ず共有するように」って。\nししょーも抜け目ないよねぇ。,作为交换，她说“研究成果\n必须要共享”。\n师傅还真是精明呢。
22,ビィ/碧,まぁ、上手い話には\n裏があるってことだな……,嘛，天底下没有\n免费的午餐啊……
23,クラリス/克拉莉丝,あ、でもね、ししょーは\nヒントもくれたんだよ。,啊，不过呢，师傅\n也给了我们提示哦。
24,クラリス/克拉莉丝,「空とは別の真理に\n繋がってる術だろうから、\n繋ぎ直しを意識してみろ」……とか。,“既然是连接着与空之世界不同真理的\n术法，那就试着去意识到\n重新连接吧”……之类的。
25,ルリア/露莉亚,繋ぎ、直し……？,重新、连接……？
26,クラリス/克拉莉丝,「要は試行錯誤だ！\n錬金術師なら慣れっこだろ！」\n……だそうです。,“总之就是试错！\n炼金术师的话早就习惯了吧！”\n……她是这么说的。
27,,そんなクラリスの言葉に、\nエルリック兄弟は笑ってうなずく。\n試行錯誤はお手の物らしく──,听到克拉莉丝这么说，\n艾尔利克兄弟笑着点了点头。\n看来试错是他们的拿手好戏——
28,アルフォンス/阿尔冯斯,だから、ただ試すだけじゃなくて、\nきちんと結果を比較しながら進めたい。\nそのためにもう少し素材を集めないと。,所以，我们不能只是盲目尝试，\n必须好好比较结果再推进研究。\n为此我们还需要再收集一些素材。
28-sel1_txt,,手伝うよ,我来帮忙
28-sel2_txt,,頑張ってね,加油哦
30,ビィ/碧,おう！\n素材集めなら、オイラたちの\n得意分野だもんな！,哦！\n说到收集素材，\n可是我们的拿手绝活啊！
31,ビィ/碧,探索でも討伐でも、\nどーんと来いってんだ！,不管是探索还是讨伐，\n尽管放马过来吧！
33,ルリア/露莉亚,姬塔、私も\nおふたりのお手伝いしたいです！,姬塔，我也想\n帮帮他们两位！
34,ビィ/碧,そうだぜ姬塔！\n素材集めはオイラたちの\n得意分野じゃねぇか！,是啊姬塔！\n收集素材不正是我们的\n拿手绝活嘛！
35,エドワード/爱德华,またひとつ借りができちまうな。,又欠你们一个人情了啊。
36,,エドワードはそう言って、\nアルフォンスの方へ向き直り\n考え込むように腕を組む。,爱德华说着，\n转头看向阿尔冯斯，\n像是陷入思考般双手抱胸。
37,エドワード/爱德华,とは言え、どこからどう\n手を付けるべきか……,话虽如此，\n到底该从何着手呢……
