id,name,text,trans
0-synopsis,,星晶獣が眠るという島を訪れた<span>姬塔</span>一行の前に、よろず屋のシェロカルテが姿を現す。彼女いわく島からは定期的に星晶獣の討伐依頼が出ており、<span>姬塔</span>一行も依頼を受け星晶獣の討伐に乗り出す。,<span>姬塔</span>一行人造访了据说沉睡着星晶兽的岛屿，万事屋的谢洛卡特出现在了他们面前。据她所说，这座岛会定期发布讨伐星晶兽的委托，于是<span>姬塔</span>一行人也接下委托，踏上了讨伐星晶兽的征途。
1,ビィ/碧,ごくり……\nこ、ここが噂の島か……,咕嘟……\n这、这里就是传闻中的岛屿吗……
2,ルリア/露莉亚,どきどき……\nここに……星晶獣が……,扑通扑通……\n这里……有星晶兽……
3,,星晶獣についての情報を集める一行は\nとある騎空士から話を聞き、\n数多の星晶獣が眠るという島を訪れた。,正在收集星晶兽相关情报的一行人\n从某位骑空士那里听说了消息，\n造访了这座据说沉睡着众多星晶兽的岛屿。
6,シェロカルテ/榭洛科特,これはみなさん！\nみなさんもこの島に\n依頼を受けにいらっしゃったんですか？,哎呀各位！\n大家也是来这座岛\n接取委托的吗～？
7,ルリア/露莉亚,ふへ？\n私達は星晶獣の噂を聞いて……,诶？\n我们是听到了星晶兽的传闻……
8,シェロカルテ/榭洛科特,なるほど～\n確かにこの島には星晶獣がいますよ～\nそれもたくさん～,原来如此～\n这座岛上确实有星晶兽哦～\n而且还有很多呢～
9,シェロカルテ/榭洛科特,実はですね～\nこの島は定期的に、星晶獣の\n討伐依頼を出しているんですよ～,其实呀～\n这座岛会定期\n发布讨伐星晶兽的委托呢～
10,ビィ/碧,なんだって！？\nそりゃいったい、どーいうことだ？,什么！？\n这到底是怎么回事啊？
11,シェロカルテ/榭洛科特,えーっと……\nいまでこそ島には、\nたくさんの人が住んでるんですけど～,这个嘛……\n虽然现在岛上\n住着很多人～
12,シェロカルテ/榭洛科特,この島は覇空戦争の頃には、\n一、二を争う激戦地でして～,但在霸空战争时期，\n这里可是数一数二的激战之地哦～
13,シェロカルテ/榭洛科特,なんでも……\n未だに街の下に眠っている星晶獣達が\n周期的に目を覚ますんだそうです～,据说……\n至今仍沉睡在城镇地下的星晶兽们\n会周期性地苏醒过来呢～
14,ルリア/露莉亚,<span class='scene-font-4'>えぇ！？</span>\nそ、それって大丈夫なんですか！？,<span class='scene-font-4'>诶！？</span>\n那、那样没问题吗！？
15,シェロカルテ/榭洛科特,ご心配には及びませんよ～\n騎空士さんがたくさん討伐に来ますし、\n街の人も慣れたものですから～,不用担心哦～\n会有很多骑空士来讨伐，\n镇上的人也都已经习惯了呢～
16,シェロカルテ/榭洛科特,実はですね～\nちょうどいま\n星晶獣達が目を覚ます時期でして～,其实呀～\n正好现在就是\n星晶兽们苏醒的时期～
17,ビィ/碧,なるほど……\nこいつぁオイラ達にとっちゃ\n好都合かもしれねーぜ！,原来如此……\n这这对我们来说\n说不定正好合适！
18,シェロカルテ/榭洛科特,はい～！　これから数日間は\n慌ただしくなると思いますが～\n豪華な報酬を用意してるみたいですよ～,是的呀～！接下来的几天\n可能会变得很忙碌～\n不过似乎准备了丰厚的报酬哦～
19,ビィ/碧,よぉし！　決まりだな！\nさっそく行こうぜ！　姬塔！,好！那就这么定了！\n事不宜迟，我们出发吧！姬塔！
22,ルリア/露莉亚,あぁっ！　ま、待って！\n置いてかないでくださいー！,啊！等、等等！\n别丢下我呀——！
25,シェロカルテ/榭洛科特,ご武運を～\n頑張ってくださいね～,祝你们武运昌隆～\n要加油哦～
info,,,scene_evt_teamraid_s10
译者,,,gemini-3.1-pro-preview
