id,name,text,trans
0-chapter_name,,六席目 博徒と役者,第六席 赌徒与演员
0-synopsis,,マコラはピンカラのお蝶の得意分野である、サイコロの目を当てる博打「ちょぼいち」で勝負を宣言。しかしマコラに博打の才能はなく、ちょぼいちを選んだのはただの意地と根拠のない自信からだった。絶句するレディ・グレイ達及び姬塔達をよそに、マコラとお蝶の勝負の火ぶたが切られるのだった。,摩虎罗宣布要用比伽罗·阿蝶的拿手好戏——猜骰子点数的赌博「双单」来一决胜负。然而摩虎罗并没有赌博的才能，她之所以选择双单只是出于单纯的意气用事和毫无根据的自信。不顾哑口无言的灰夫人一行以及姬塔一行，摩虎罗与阿蝶的胜负就此拉开帷幕。
8,ピンカラのお蝶,ここまで私を怒らせたんだ。\nどう始末をつける気だい！？,竟敢把我惹到这个份上。\n你打算怎么收场啊！？
10,マコラ/玛蔻拉,決まってんだろォ？\n「ちょぼいち」でその始末を\nつけようじゃないのサ。,那还用说？\n就用「双单」来\n收场吧。
11,天晴亭楽呼,ま、マコラちゃん！？,摩、摩虎罗！？
12,ピンカラのお蝶,あっはっはっは！　アンタ、\nせっかくのチャンスを棒に振る気かい？\n私は、博徒だよ？,啊哈哈哈哈！ 你是想\n白白浪费这难得的机会吗？\n我可是赌徒哦？
13,マコラ/玛蔻拉,なぁに、\nその鼻っ柱叩き折ってやるよォ！,放心，\n我会把你的嚣张气焰给打下去的！
14,,ピンカラのお蝶は\n目に炎を灯すマコラに呑まれないよう、\n気を引き締め直す。,比伽罗·阿蝶\n为了不被眼中燃起火焰的摩虎罗的气势压倒，\n重新绷紧了神经。
15,ピンカラのお蝶,アンタの覚悟、受けて立つよ。,你的觉悟，我接受了。
16,レディ・グレイ/灰夫人,大丈夫かしら……,这样真的没问题吗……
17,天晴亭楽呼,初代の卯神は博打の神様ってぐれぇ\n強かったんだべ。,初代卯神可是强到\n被称为赌博之神的地步啊。
18,天晴亭楽呼,そんな初代に憧れて、\nマコラちゃんは日頃から\nサイコロを持ち歩いてんだども……,摩虎罗正因为憧憬着那样的初代，\n平时才会总是\n带着骰子……
19,レディ・グレイ/灰夫人,それじゃあ……！,那岂不是……！
20,天晴亭楽呼,いんや。はっきし言って、\n博打の才能はねぇ！,不。老实说，\n她没有赌博的才能！
21,天晴亭楽呼,いやむしろ、絶望的だべ。,不，倒不如说是绝望性的。
22,レディ・グレイ/灰夫人,え、何よそれ……\nじゃあ何故、博打で勝負なんか……,诶，那算什么啊……\n那为什么要用赌博来决胜负……
23,天晴亭楽呼,察するに……,我觉得吧……
24,レディ・グレイ/灰夫人,ただの意地！？,只是意气用事！？
25,マコラ/玛蔻拉,大丈夫。ビシッと勝って、\n命の蝋燭をたんまりと\n奪ってみせるよ。,放心。我会干脆利落地赢下，\n把命之蜡烛\n大量夺过来的。
26,レディ・グレイ/灰夫人,マコラちゃん、\n無謀と勇気を履き違えないで！,摩虎罗，\n不要把鲁莽和勇气搞混了啊！
27,マコラ/玛蔻拉,なぁに……人間の才能ってのは、\nばんっと跳ねる瞬間があんのサ。\n今がその時だとアタイは思うよ！,放心……人的才能，\n是会有突然爆发的时候的。\n我觉得现在就是那个时候！
28,,レディ・グレイと楽呼の表情が曇るも\nマコラは気合十分で\n両手首をくるくると回す。,虽然灰夫人和乐呼面色阴沉，\n但摩虎罗却干劲十足地\n转动着双手手腕。
29,マコラ/玛蔻拉,で？\nアンタが勝ったら何が欲しいんだい？\nアタイらの命かい？,那么？\n你赢了的话想要什么？\n我们的命吗？
30,ピンカラのお蝶,そんなものハナから欲しかないよ。\n私が欲しいのは楽笑師匠だけ。,那种东西我从一开始就不想要。\n我想要的只有乐笑师父。
31,ピンカラのお蝶,だからそうだねぇ……\n向こうに残してきた楽笑師匠の体を……\n同じ墓に葬ってくれるかい？,所以呢……\n就把留在对面的乐笑师父的遗体……\n葬在同一个墓穴里吧？
32,マコラ/玛蔻拉,お安い御用だよォ！,包在我身上！
33,レディ・グレイ/灰夫人,そんな勝手なことを……,真是乱来……
34,天晴亭楽呼,こうなっちまった以上、\nマコラちゃんに託すしかねぇ。,事已至此，\n也只能托付给摩虎罗了。
35,,楽呼とレディ・グレイが見守る中、\nマコラとピンカラのお蝶の\nちょぼいち勝負が火ぶたを切る。,在乐呼和灰夫人的注视下，\n摩虎罗和比伽罗·阿蝶的\n双单胜负拉开了帷幕。
36,一兎/一兔,びびびびび……,哔哔哔哔哔……
42,姬塔達/姬塔等人,なんでそうなるんだよ！,为什么会变成这样啊！
43,ルリア/露莉亚,で、でも真っすぐに勝負って感じが\nマコラさんらしいですよね！,但、但是直来直往的感觉\n很有摩虎罗小姐的风格呢！
44,オシリス,四兎よ。\n二番弟子に声援を送れ。\n必ず勝てと。,四兔。\n去给二徒弟加油。\n让她一定要赢。
45,四兎/四兔,もぐもぐもぐ……,嚼嚼嚼……
46,オシリス,空気を読め……！,读读空气……！
47,四兎/四兔,ひいいい！,噫噫噫！
info,,,scene_evt250129_cp6_q1_s10
译者,,,Gemini
